RHEA_ID	Info
RHEA:24751	DNE
RHEA:24784	DNE
RHEA:24817	DNE
RHEA:24818	DNE
RHEA:24819	DNE
RHEA:24820	DNE
RHEA:24833	DNE
RHEA:24834	DNE
RHEA:24835	DNE
RHEA:24852	DNE
RHEA:24853	DNE
RHEA:24854	DNE
RHEA:24855	DNE
RHEA:24856	DNE
RHEA:24857	DNE
RHEA:24858	DNE
RHEA:24859	DNE
RHEA:24860	DNE
RHEA:24877	DNE
RHEA:24914	DNE
RHEA:24915	DNE
RHEA:24916	DNE
RHEA:24917	DNE
RHEA:24918	DNE
RHEA:24947	DNE
RHEA:25004	DNE
RHEA:25045	DNE
RHEA:25082	DNE
RHEA:25083	DNE
RHEA:25084	DNE
RHEA:25085	DNE
RHEA:25086	DNE
RHEA:25087	DNE
RHEA:25088	DNE
RHEA:25089	DNE
RHEA:25090	DNE
RHEA:25091	DNE
RHEA:25092	DNE
RHEA:25093	DNE
RHEA:25102	DNE
RHEA:25103	DNE
RHEA:25116	DNE
RHEA:25125	DNE
RHEA:25126	DNE
RHEA:25131	DNE
RHEA:25132	DNE
RHEA:25133	DNE
RHEA:25134	DNE
RHEA:25151	DNE
RHEA:25172	DNE
RHEA:25281	DNE
RHEA:25310	DNE
RHEA:25319	DNE
RHEA:25320	DNE
RHEA:25329	DNE
RHEA:25346	DNE
RHEA:25403	DNE
RHEA:25412	DNE
RHEA:25413	DNE
RHEA:25414	DNE
RHEA:25415	DNE
RHEA:25592	DNE
RHEA:25657	DNE
RHEA:25710	DNE
RHEA:25755	DNE
RHEA:25756	DNE
RHEA:25757	DNE
RHEA:25758	DNE
RHEA:25771	DNE
RHEA:25892	DNE
RHEA:25893	DNE
RHEA:25894	DNE
RHEA:25895	DNE
RHEA:25944	DNE
RHEA:25945	DNE
RHEA:25946	DNE
RHEA:25947	DNE
RHEA:26000	DNE
RHEA:26001	DNE
RHEA:26006	DNE
RHEA:26007	DNE
RHEA:26008	DNE
RHEA:26009	DNE
RHEA:26018	DNE
RHEA:26063	DNE
RHEA:26072	DNE
RHEA:26109	DNE
RHEA:26110	DNE
RHEA:26123	DNE
RHEA:26192	DNE
RHEA:26365	DNE
RHEA:26366	DNE
RHEA:26367	DNE
RHEA:26368	DNE
RHEA:26409	DNE
RHEA:26566	DNE
RHEA:26567	DNE
RHEA:26568	DNE
RHEA:26569	DNE
RHEA:26570	DNE
RHEA:26571	DNE
RHEA:26572	DNE
RHEA:26573	DNE
RHEA:26574	DNE
RHEA:26575	DNE
RHEA:26576	DNE
RHEA:26577	DNE
RHEA:26578	DNE
RHEA:26579	DNE
RHEA:26580	DNE
RHEA:26581	DNE
RHEA:26582	DNE
RHEA:26583	DNE
RHEA:26584	DNE
RHEA:26585	DNE
RHEA:26586	DNE
RHEA:26587	DNE
RHEA:26588	DNE
RHEA:26589	DNE
RHEA:26590	DNE
RHEA:26591	DNE
RHEA:26592	DNE
RHEA:26593	DNE
RHEA:26594	DNE
RHEA:26595	DNE
RHEA:26596	DNE
RHEA:26597	DNE
RHEA:26598	DNE
RHEA:26599	DNE
RHEA:26600	DNE
RHEA:26601	DNE
RHEA:26602	DNE
RHEA:26603	DNE
RHEA:26604	DNE
RHEA:26605	DNE
RHEA:26606	DNE
RHEA:26607	DNE
RHEA:26608	DNE
RHEA:26609	DNE
RHEA:26610	DNE
RHEA:26611	DNE
RHEA:26612	DNE
RHEA:26613	DNE
RHEA:26614	DNE
RHEA:26615	DNE
RHEA:26616	DNE
RHEA:26617	DNE
RHEA:26618	DNE
RHEA:26619	DNE
RHEA:26620	DNE
RHEA:26621	DNE
RHEA:26622	DNE
RHEA:26623	DNE
RHEA:26624	DNE
RHEA:26625	DNE
RHEA:26626	DNE
RHEA:26627	DNE
RHEA:26628	DNE
RHEA:26629	DNE
RHEA:26630	DNE
RHEA:26631	DNE
RHEA:26632	DNE
RHEA:26633	DNE
RHEA:26634	DNE
RHEA:26635	DNE
RHEA:26636	DNE
RHEA:26637	DNE
RHEA:26638	DNE
RHEA:26639	DNE
RHEA:26640	DNE
RHEA:26641	DNE
RHEA:26642	DNE
RHEA:26643	DNE
RHEA:26644	DNE
RHEA:26645	DNE
RHEA:26646	DNE
RHEA:26647	DNE
RHEA:26648	DNE
RHEA:26649	DNE
RHEA:26650	DNE
RHEA:26651	DNE
RHEA:26652	DNE
RHEA:26653	DNE
RHEA:26654	DNE
RHEA:26655	DNE
RHEA:26656	DNE
RHEA:26657	DNE
RHEA:26658	DNE
RHEA:26659	DNE
RHEA:26660	DNE
RHEA:26661	DNE
RHEA:26662	DNE
RHEA:26663	DNE
RHEA:26664	DNE
RHEA:26665	DNE
RHEA:26666	DNE
RHEA:26667	DNE
RHEA:26668	DNE
RHEA:26669	DNE
RHEA:26670	DNE
RHEA:26671	DNE
RHEA:26672	DNE
RHEA:26673	DNE
RHEA:26674	DNE
RHEA:26675	DNE
RHEA:26676	DNE
RHEA:26677	DNE
RHEA:26678	DNE
RHEA:26679	DNE
RHEA:26680	DNE
RHEA:26681	DNE
RHEA:26682	DNE
RHEA:26683	DNE
RHEA:26684	DNE
RHEA:26685	DNE
RHEA:26686	DNE
RHEA:26687	DNE
RHEA:26688	DNE
RHEA:26689	DNE
RHEA:26690	DNE
RHEA:26691	DNE
RHEA:26692	DNE
RHEA:26693	DNE
RHEA:26694	DNE
RHEA:26695	DNE
RHEA:26696	DNE
RHEA:26697	DNE
RHEA:26698	DNE
RHEA:26699	DNE
RHEA:26700	DNE
RHEA:26701	DNE
RHEA:26702	DNE
RHEA:26703	DNE
RHEA:26704	DNE
RHEA:26705	DNE
RHEA:26706	DNE
RHEA:26707	DNE
RHEA:26708	DNE
RHEA:26709	DNE
RHEA:26710	DNE
RHEA:26711	DNE
RHEA:26712	DNE
RHEA:26713	DNE
RHEA:26714	DNE
RHEA:26715	DNE
RHEA:26716	DNE
RHEA:26717	DNE
RHEA:26718	DNE
RHEA:26719	DNE
RHEA:26720	DNE
RHEA:26721	DNE
RHEA:26722	DNE
RHEA:26723	DNE
RHEA:26724	DNE
RHEA:26725	DNE
RHEA:26726	DNE
RHEA:26727	DNE
RHEA:26728	DNE
RHEA:26729	DNE
RHEA:26730	DNE
RHEA:26731	DNE
RHEA:26732	DNE
RHEA:26733	DNE
RHEA:26734	DNE
RHEA:26735	DNE
RHEA:26736	DNE
RHEA:26737	DNE
RHEA:26738	DNE
RHEA:26739	DNE
RHEA:26740	DNE
RHEA:26741	DNE
RHEA:26742	DNE
RHEA:26743	DNE
RHEA:26744	DNE
RHEA:26745	DNE
RHEA:26746	DNE
RHEA:26747	DNE
RHEA:26748	DNE
RHEA:26749	DNE
RHEA:26750	DNE
RHEA:26751	DNE
RHEA:26752	DNE
RHEA:26753	DNE
RHEA:26754	DNE
RHEA:26755	DNE
RHEA:26756	DNE
RHEA:26757	DNE
RHEA:26758	DNE
RHEA:26759	DNE
RHEA:26760	DNE
RHEA:26761	DNE
RHEA:26762	DNE
RHEA:26763	DNE
RHEA:26764	DNE
RHEA:26765	DNE
RHEA:26766	DNE
RHEA:26767	DNE
RHEA:26768	DNE
RHEA:26769	DNE
RHEA:26770	DNE
RHEA:26771	DNE
RHEA:26772	DNE
RHEA:26773	DNE
RHEA:26774	DNE
RHEA:26775	DNE
RHEA:26776	DNE
RHEA:26777	DNE
RHEA:26778	DNE
RHEA:26779	DNE
RHEA:26780	DNE
RHEA:26781	DNE
RHEA:26782	DNE
RHEA:26783	DNE
RHEA:26784	DNE
RHEA:26785	DNE
RHEA:26786	DNE
RHEA:26787	DNE
RHEA:26788	DNE
RHEA:26789	DNE
RHEA:26790	DNE
RHEA:26791	DNE
RHEA:26792	DNE
RHEA:26793	DNE
RHEA:26794	DNE
RHEA:26795	DNE
RHEA:26796	DNE
RHEA:26797	DNE
RHEA:26798	DNE
RHEA:26799	DNE
RHEA:26800	DNE
RHEA:26801	DNE
RHEA:26802	DNE
RHEA:26803	DNE
RHEA:26804	DNE
RHEA:26805	DNE
RHEA:26806	DNE
RHEA:26807	DNE
RHEA:26808	DNE
RHEA:26809	DNE
RHEA:26810	DNE
RHEA:26811	DNE
RHEA:26812	DNE
RHEA:26813	DNE
RHEA:26814	DNE
RHEA:26815	DNE
RHEA:26816	DNE
RHEA:26817	DNE
RHEA:26818	DNE
RHEA:26819	DNE
RHEA:26820	DNE
RHEA:26821	DNE
RHEA:26822	DNE
RHEA:26823	DNE
RHEA:26824	DNE
RHEA:26825	DNE
RHEA:26826	DNE
RHEA:26827	DNE
RHEA:26828	DNE
RHEA:26829	DNE
RHEA:26830	DNE
RHEA:26831	DNE
RHEA:26832	DNE
RHEA:26833	DNE
RHEA:26834	DNE
RHEA:26835	DNE
RHEA:26836	DNE
RHEA:26837	DNE
RHEA:26838	DNE
RHEA:26839	DNE
RHEA:26840	DNE
RHEA:26841	DNE
RHEA:26842	DNE
RHEA:26843	DNE
RHEA:26844	DNE
RHEA:26845	DNE
RHEA:26846	DNE
RHEA:26847	DNE
RHEA:26848	DNE
RHEA:26849	DNE
RHEA:26850	DNE
RHEA:26851	DNE
RHEA:26852	DNE
RHEA:26853	DNE
RHEA:26854	DNE
RHEA:26855	DNE
RHEA:26856	DNE
RHEA:26857	DNE
RHEA:26858	DNE
RHEA:26859	DNE
RHEA:26860	DNE
RHEA:26861	DNE
RHEA:26862	DNE
RHEA:26863	DNE
RHEA:26864	DNE
RHEA:26865	DNE
RHEA:26866	DNE
RHEA:26867	DNE
RHEA:26868	DNE
RHEA:26869	DNE
RHEA:26870	DNE
RHEA:26871	DNE
RHEA:26872	DNE
RHEA:26873	DNE
RHEA:26874	DNE
RHEA:26875	DNE
RHEA:26876	DNE
RHEA:26877	DNE
RHEA:26878	DNE
RHEA:26879	DNE
RHEA:26880	DNE
RHEA:26881	DNE
RHEA:26882	DNE
RHEA:26883	DNE
RHEA:26884	DNE
RHEA:26885	DNE
RHEA:26886	DNE
RHEA:26887	DNE
RHEA:26888	DNE
RHEA:26889	DNE
RHEA:26890	DNE
RHEA:26891	DNE
RHEA:26892	DNE
RHEA:26893	DNE
RHEA:26894	DNE
RHEA:26895	DNE
RHEA:26896	DNE
RHEA:26897	DNE
RHEA:26898	DNE
RHEA:26899	DNE
RHEA:26900	DNE
RHEA:26901	DNE
RHEA:26902	DNE
RHEA:26903	DNE
RHEA:26904	DNE
RHEA:26905	DNE
RHEA:26906	DNE
RHEA:26907	DNE
RHEA:26908	DNE
RHEA:26909	DNE
RHEA:26910	DNE
RHEA:26911	DNE
RHEA:26912	DNE
RHEA:26913	DNE
RHEA:26914	DNE
RHEA:26915	DNE
RHEA:26916	DNE
RHEA:26917	DNE
RHEA:26918	DNE
RHEA:26919	DNE
RHEA:26920	DNE
RHEA:26921	DNE
RHEA:26922	DNE
RHEA:26923	DNE
RHEA:26924	DNE
RHEA:26925	DNE
RHEA:26926	DNE
RHEA:26927	DNE
RHEA:26928	DNE
RHEA:26929	DNE
RHEA:26930	DNE
RHEA:26931	DNE
RHEA:26932	DNE
RHEA:26933	DNE
RHEA:26934	DNE
RHEA:26935	DNE
RHEA:26936	DNE
RHEA:26937	DNE
RHEA:26938	DNE
RHEA:26939	DNE
RHEA:26940	DNE
RHEA:26941	DNE
RHEA:26942	DNE
RHEA:26943	DNE
RHEA:26944	DNE
RHEA:26945	DNE
RHEA:26946	DNE
RHEA:26947	DNE
RHEA:26948	DNE
RHEA:26949	DNE
RHEA:26950	DNE
RHEA:26951	DNE
RHEA:26952	DNE
RHEA:26953	DNE
RHEA:26954	DNE
RHEA:26955	DNE
RHEA:26956	DNE
RHEA:26957	DNE
RHEA:26958	DNE
RHEA:26959	DNE
RHEA:26960	DNE
RHEA:26961	DNE
RHEA:26962	DNE
RHEA:26963	DNE
RHEA:26964	DNE
RHEA:26965	DNE
RHEA:26966	DNE
RHEA:26967	DNE
RHEA:26968	DNE
RHEA:26969	DNE
RHEA:26970	DNE
RHEA:26971	DNE
RHEA:26972	DNE
RHEA:26973	DNE
RHEA:26974	DNE
RHEA:26975	DNE
RHEA:26976	DNE
RHEA:26977	DNE
RHEA:26978	DNE
RHEA:26979	DNE
RHEA:26980	DNE
RHEA:26981	DNE
RHEA:26982	DNE
RHEA:26983	DNE
RHEA:26984	DNE
RHEA:26985	DNE
RHEA:26986	DNE
RHEA:26987	DNE
RHEA:26988	DNE
RHEA:26989	DNE
RHEA:26990	DNE
RHEA:26991	DNE
RHEA:26992	DNE
RHEA:26993	DNE
RHEA:26994	DNE
RHEA:26995	DNE
RHEA:26996	DNE
RHEA:26997	DNE
RHEA:26998	DNE
RHEA:26999	DNE
RHEA:27000	DNE
RHEA:27001	DNE
RHEA:27002	DNE
RHEA:27003	DNE
RHEA:27004	DNE
RHEA:27005	DNE
RHEA:27006	DNE
RHEA:27007	DNE
RHEA:27008	DNE
RHEA:27009	DNE
RHEA:27010	DNE
RHEA:27011	DNE
RHEA:27012	DNE
RHEA:27013	DNE
RHEA:27014	DNE
RHEA:27015	DNE
RHEA:27016	DNE
RHEA:27017	DNE
RHEA:27018	DNE
RHEA:27019	DNE
RHEA:27020	DNE
RHEA:27021	DNE
RHEA:27022	DNE
RHEA:27023	DNE
RHEA:27024	DNE
RHEA:27025	DNE
RHEA:27026	DNE
RHEA:27027	DNE
RHEA:27028	DNE
RHEA:27029	DNE
RHEA:27030	DNE
RHEA:27031	DNE
RHEA:27032	DNE
RHEA:27033	DNE
RHEA:27034	DNE
RHEA:27035	DNE
RHEA:27036	DNE
RHEA:27037	DNE
RHEA:27038	DNE
RHEA:27039	DNE
RHEA:27040	DNE
RHEA:27041	DNE
RHEA:27042	DNE
RHEA:27043	DNE
RHEA:27044	DNE
RHEA:27045	DNE
RHEA:27046	DNE
RHEA:27047	DNE
RHEA:27048	DNE
RHEA:27049	DNE
RHEA:27050	DNE
RHEA:27051	DNE
RHEA:27052	DNE
RHEA:27053	DNE
RHEA:27054	DNE
RHEA:27055	DNE
RHEA:27056	DNE
RHEA:27057	DNE
RHEA:27058	DNE
RHEA:27059	DNE
RHEA:27060	DNE
RHEA:27061	DNE
RHEA:27062	DNE
RHEA:27063	DNE
RHEA:27064	DNE
RHEA:27065	DNE
RHEA:27066	DNE
RHEA:27067	DNE
RHEA:27068	DNE
RHEA:27069	DNE
RHEA:27070	DNE
RHEA:27071	DNE
RHEA:27072	DNE
RHEA:27073	DNE
RHEA:27074	DNE
RHEA:27075	DNE
RHEA:27076	DNE
RHEA:27077	DNE
RHEA:27078	DNE
RHEA:27079	DNE
RHEA:27080	DNE
RHEA:27081	DNE
RHEA:27082	DNE
RHEA:27083	DNE
RHEA:27084	DNE
RHEA:27085	DNE
RHEA:27086	DNE
RHEA:27087	DNE
RHEA:27088	DNE
RHEA:27089	DNE
RHEA:27090	DNE
RHEA:27091	DNE
RHEA:27092	DNE
RHEA:27093	DNE
RHEA:27094	DNE
RHEA:27095	DNE
RHEA:27096	DNE
RHEA:27097	DNE
RHEA:27098	DNE
RHEA:27099	DNE
RHEA:27100	DNE
RHEA:27101	DNE
RHEA:27102	DNE
RHEA:27103	DNE
RHEA:27104	DNE
RHEA:27105	DNE
RHEA:27106	DNE
RHEA:27107	DNE
RHEA:27108	DNE
RHEA:27109	DNE
RHEA:27110	DNE
RHEA:27111	DNE
RHEA:27112	DNE
RHEA:27113	DNE
RHEA:27114	DNE
RHEA:27115	DNE
RHEA:27116	DNE
RHEA:27117	DNE
RHEA:27118	DNE
RHEA:27119	DNE
RHEA:27120	DNE
RHEA:27121	DNE
RHEA:27122	DNE
RHEA:27123	DNE
RHEA:27124	DNE
RHEA:27125	DNE
RHEA:27126	DNE
RHEA:27127	DNE
RHEA:27128	DNE
RHEA:27129	DNE
RHEA:27130	DNE
RHEA:27131	DNE
RHEA:27132	DNE
RHEA:27133	DNE
RHEA:27134	DNE
RHEA:27135	DNE
RHEA:27136	DNE
RHEA:27137	DNE
RHEA:27138	DNE
RHEA:27139	DNE
RHEA:27140	DNE
RHEA:27141	DNE
RHEA:27142	DNE
RHEA:27143	DNE
RHEA:27144	DNE
RHEA:27145	DNE
RHEA:27146	DNE
RHEA:27147	DNE
RHEA:27148	DNE
RHEA:27149	DNE
RHEA:27150	DNE
RHEA:27151	DNE
RHEA:27152	DNE
RHEA:27153	DNE
RHEA:27154	DNE
RHEA:27155	DNE
RHEA:27156	DNE
RHEA:27157	DNE
RHEA:27158	DNE
RHEA:27159	DNE
RHEA:27160	DNE
RHEA:27161	DNE
RHEA:27162	DNE
RHEA:27163	DNE
RHEA:27164	DNE
RHEA:27165	DNE
RHEA:27166	DNE
RHEA:27167	DNE
RHEA:27168	DNE
RHEA:27169	DNE
RHEA:27170	DNE
RHEA:27171	DNE
RHEA:27172	DNE
RHEA:27173	DNE
RHEA:27174	DNE
RHEA:27175	DNE
RHEA:27176	DNE
RHEA:27177	DNE
RHEA:27178	DNE
RHEA:27179	DNE
RHEA:27180	DNE
RHEA:27181	DNE
RHEA:27182	DNE
RHEA:27183	DNE
RHEA:27184	DNE
RHEA:27185	DNE
RHEA:27186	DNE
RHEA:27187	DNE
RHEA:27188	DNE
RHEA:27189	DNE
RHEA:27190	DNE
RHEA:27191	DNE
RHEA:27192	DNE
RHEA:27193	DNE
RHEA:27194	DNE
RHEA:27195	DNE
RHEA:27196	DNE
RHEA:27197	DNE
RHEA:27198	DNE
RHEA:27199	DNE
RHEA:27200	DNE
RHEA:27201	DNE
RHEA:27202	DNE
RHEA:27203	DNE
RHEA:27204	DNE
RHEA:27205	DNE
RHEA:27206	DNE
RHEA:27207	DNE
RHEA:27208	DNE
RHEA:27209	DNE
RHEA:27210	DNE
RHEA:27211	DNE
RHEA:27212	DNE
RHEA:27213	DNE
RHEA:27214	DNE
RHEA:27215	DNE
RHEA:27216	DNE
RHEA:27217	DNE
RHEA:27218	DNE
RHEA:27219	DNE
RHEA:27220	DNE
RHEA:27221	DNE
RHEA:27222	DNE
RHEA:27223	DNE
RHEA:27224	DNE
RHEA:27225	DNE
RHEA:27226	DNE
RHEA:27227	DNE
RHEA:27228	DNE
RHEA:27229	DNE
RHEA:27230	DNE
RHEA:27231	DNE
RHEA:27232	DNE
RHEA:27233	DNE
RHEA:27234	DNE
RHEA:27235	DNE
RHEA:27236	DNE
RHEA:27237	DNE
RHEA:27238	DNE
RHEA:27239	DNE
RHEA:27240	DNE
RHEA:27241	DNE
RHEA:27242	DNE
RHEA:27243	DNE
RHEA:27244	DNE
RHEA:27245	DNE
RHEA:27246	DNE
RHEA:27247	DNE
RHEA:27248	DNE
RHEA:27249	DNE
RHEA:27250	DNE
RHEA:27251	DNE
RHEA:27252	DNE
RHEA:27253	DNE
RHEA:27254	DNE
RHEA:27255	DNE
RHEA:27256	DNE
RHEA:27257	DNE
RHEA:27258	DNE
RHEA:27259	DNE
RHEA:27260	DNE
RHEA:27261	DNE
RHEA:27262	DNE
RHEA:27263	DNE
RHEA:27264	DNE
RHEA:27265	DNE
RHEA:27266	DNE
RHEA:27267	DNE
RHEA:27268	DNE
RHEA:27269	DNE
RHEA:27505	DNE
RHEA:27550	DNE
RHEA:27567	DNE
RHEA:27568	DNE
RHEA:27569	DNE
RHEA:27746	DNE
RHEA:27747	DNE
RHEA:27748	DNE
RHEA:27749	DNE
RHEA:28274	DNE
RHEA:28275	DNE
RHEA:28276	DNE
RHEA:28277	DNE
