RHEA_ID	Name
RHEA:54695	all-trans-geranylgeranyl diphosphate <=> (13E)-labda-7,13-dien-15-yl diphosphate
RHEA:54696	4-hydroxybenzoate + ATP + holo-[4-hydroxyphenylalkanoate synthase] = 4-hydroxyphenyl-[4-hydroxyphenylalkanoate synthase] + AMP + diphosphate
RHEA:54697	4-hydroxybenzoate + ATP + holo-[4-hydroxyphenylalkanoate synthase] => 4-hydroxyphenyl-[4-hydroxyphenylalkanoate synthase] + AMP + diphosphate
RHEA:54698	4-hydroxyphenyl-[4-hydroxyphenylalkanoate synthase] + AMP + diphosphate => 4-hydroxybenzoate + ATP + holo-[4-hydroxyphenylalkanoate synthase]
RHEA:54699	4-hydroxybenzoate + ATP + holo-[4-hydroxyphenylalkanoate synthase] <=> 4-hydroxyphenyl-[4-hydroxyphenylalkanoate synthase] + AMP + diphosphate
RHEA:54700	4-hydroxybenzoyl-AMP + holo-[4-hydroxyphenylalkanoate synthase] = 4-hydroxyphenyl-[4-hydroxyphenylalkanoate synthase] + AMP + H(+)
RHEA:54701	4-hydroxybenzoyl-AMP + holo-[4-hydroxyphenylalkanoate synthase] => 4-hydroxyphenyl-[4-hydroxyphenylalkanoate synthase] + AMP + H(+)
RHEA:54702	4-hydroxyphenyl-[4-hydroxyphenylalkanoate synthase] + AMP + H(+) => 4-hydroxybenzoyl-AMP + holo-[4-hydroxyphenylalkanoate synthase]
RHEA:54703	4-hydroxybenzoyl-AMP + holo-[4-hydroxyphenylalkanoate synthase] <=> 4-hydroxyphenyl-[4-hydroxyphenylalkanoate synthase] + AMP + H(+)
RHEA:54704	N-terminal N-methyl-L-alanyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine = H(+) + N-terminal N,N-dimethyl-L-alanyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine
RHEA:54705	N-terminal N-methyl-L-alanyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine => H(+) + N-terminal N,N-dimethyl-L-alanyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine
RHEA:54706	H(+) + N-terminal N,N-dimethyl-L-alanyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine => N-terminal N-methyl-L-alanyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine
RHEA:54707	N-terminal N-methyl-L-alanyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine <=> H(+) + N-terminal N,N-dimethyl-L-alanyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine
RHEA:54708	N-terminal N,N-dimethyl-L-alanyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine = H(+) + N-terminal N,N,N-trimethyl-L-alanyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine
RHEA:54709	N-terminal N,N-dimethyl-L-alanyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine => H(+) + N-terminal N,N,N-trimethyl-L-alanyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine
RHEA:54710	H(+) + N-terminal N,N,N-trimethyl-L-alanyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine => N-terminal N,N-dimethyl-L-alanyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine
RHEA:54711	N-terminal N,N-dimethyl-L-alanyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine <=> H(+) + N-terminal N,N,N-trimethyl-L-alanyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine
RHEA:54712	N-terminal L-alanyl-L-prolyl-L-lysyl-[protein] + 3 S-adenosyl-L-methionine = 3 H(+) + N-terminal N,N,N-trimethyl-L-alanyl-L-prolyl-L-lysyl-[protein] + 3 S-adenosyl-L-homocysteine
RHEA:54713	N-terminal L-alanyl-L-prolyl-L-lysyl-[protein] + 3 S-adenosyl-L-methionine => 3 H(+) + N-terminal N,N,N-trimethyl-L-alanyl-L-prolyl-L-lysyl-[protein] + 3 S-adenosyl-L-homocysteine
RHEA:54714	3 H(+) + N-terminal N,N,N-trimethyl-L-alanyl-L-prolyl-L-lysyl-[protein] + 3 S-adenosyl-L-homocysteine => N-terminal L-alanyl-L-prolyl-L-lysyl-[protein] + 3 S-adenosyl-L-methionine
RHEA:54715	N-terminal L-alanyl-L-prolyl-L-lysyl-[protein] + 3 S-adenosyl-L-methionine <=> 3 H(+) + N-terminal N,N,N-trimethyl-L-alanyl-L-prolyl-L-lysyl-[protein] + 3 S-adenosyl-L-homocysteine
RHEA:54716	N-terminal N-methyl-L-seryl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine = H(+) + N-terminal N,N-dimethyl-L-seryl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine
RHEA:54717	N-terminal N-methyl-L-seryl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine => H(+) + N-terminal N,N-dimethyl-L-seryl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine
RHEA:54718	H(+) + N-terminal N,N-dimethyl-L-seryl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine => N-terminal N-methyl-L-seryl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine
RHEA:54719	N-terminal N-methyl-L-seryl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine <=> H(+) + N-terminal N,N-dimethyl-L-seryl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine
RHEA:54720	N-terminal N,N-dimethyl-L-seryl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine = H(+) + N-terminal N,N,N-trimethyl-L-seryl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine
RHEA:54721	N-terminal N,N-dimethyl-L-seryl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine => H(+) + N-terminal N,N,N-trimethyl-L-seryl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine
RHEA:54722	H(+) + N-terminal N,N,N-trimethyl-L-seryl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine => N-terminal N,N-dimethyl-L-seryl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine
RHEA:54723	N-terminal N,N-dimethyl-L-seryl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine <=> H(+) + N-terminal N,N,N-trimethyl-L-seryl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine
RHEA:54724	N-terminal L-seryl-L-prolyl-L-lysyl-[protein] + 3 S-adenosyl-L-methionine = 3 H(+) + N-terminal N,N,N-trimethyl-L-seryl-L-prolyl-L-lysyl-[protein] + 3 S-adenosyl-L-homocysteine
RHEA:54725	N-terminal L-seryl-L-prolyl-L-lysyl-[protein] + 3 S-adenosyl-L-methionine => 3 H(+) + N-terminal N,N,N-trimethyl-L-seryl-L-prolyl-L-lysyl-[protein] + 3 S-adenosyl-L-homocysteine
RHEA:54726	3 H(+) + N-terminal N,N,N-trimethyl-L-seryl-L-prolyl-L-lysyl-[protein] + 3 S-adenosyl-L-homocysteine => N-terminal L-seryl-L-prolyl-L-lysyl-[protein] + 3 S-adenosyl-L-methionine
RHEA:54727	N-terminal L-seryl-L-prolyl-L-lysyl-[protein] + 3 S-adenosyl-L-methionine <=> 3 H(+) + N-terminal N,N,N-trimethyl-L-seryl-L-prolyl-L-lysyl-[protein] + 3 S-adenosyl-L-homocysteine
RHEA:54728	acetyl-CoA + N(6)-carboxybiotinyl-L-lysyl-[protein] = malonyl-CoA + N(6)-biotinyl-L-lysyl-[protein]
RHEA:54729	acetyl-CoA + N(6)-carboxybiotinyl-L-lysyl-[protein] => malonyl-CoA + N(6)-biotinyl-L-lysyl-[protein]
RHEA:54730	malonyl-CoA + N(6)-biotinyl-L-lysyl-[protein] => acetyl-CoA + N(6)-carboxybiotinyl-L-lysyl-[protein]
RHEA:54731	acetyl-CoA + N(6)-carboxybiotinyl-L-lysyl-[protein] <=> malonyl-CoA + N(6)-biotinyl-L-lysyl-[protein]
RHEA:54732	N-terminal N-methyl-L-prolyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine = H(+) + N-terminal N,N-dimethyl-L-prolyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine
RHEA:54733	N-terminal N-methyl-L-prolyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine => H(+) + N-terminal N,N-dimethyl-L-prolyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine
RHEA:54734	H(+) + N-terminal N,N-dimethyl-L-prolyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine => N-terminal N-methyl-L-prolyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine
RHEA:54735	N-terminal N-methyl-L-prolyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-methionine <=> H(+) + N-terminal N,N-dimethyl-L-prolyl-L-prolyl-L-lysyl-[protein] + S-adenosyl-L-homocysteine
RHEA:54736	N-terminal L-prolyl-L-prolyl-L-lysyl-[protein] + 2 S-adenosyl-L-methionine = 2 H(+) + N-terminal N,N-dimethyl-L-prolyl-L-prolyl-L-lysyl-[protein] + 2 S-adenosyl-L-homocysteine
RHEA:54737	N-terminal L-prolyl-L-prolyl-L-lysyl-[protein] + 2 S-adenosyl-L-methionine => 2 H(+) + N-terminal N,N-dimethyl-L-prolyl-L-prolyl-L-lysyl-[protein] + 2 S-adenosyl-L-homocysteine
RHEA:54738	2 H(+) + N-terminal N,N-dimethyl-L-prolyl-L-prolyl-L-lysyl-[protein] + 2 S-adenosyl-L-homocysteine => N-terminal L-prolyl-L-prolyl-L-lysyl-[protein] + 2 S-adenosyl-L-methionine
RHEA:54739	N-terminal L-prolyl-L-prolyl-L-lysyl-[protein] + 2 S-adenosyl-L-methionine <=> 2 H(+) + N-terminal N,N-dimethyl-L-prolyl-L-prolyl-L-lysyl-[protein] + 2 S-adenosyl-L-homocysteine
RHEA:54748	ATP + CoA + L-firefly luciferin = AMP + diphosphate + L-firefly luciferyl-CoA
RHEA:54749	ATP + CoA + L-firefly luciferin => AMP + diphosphate + L-firefly luciferyl-CoA
RHEA:54750	AMP + diphosphate + L-firefly luciferyl-CoA => ATP + CoA + L-firefly luciferin
RHEA:54751	ATP + CoA + L-firefly luciferin <=> AMP + diphosphate + L-firefly luciferyl-CoA
RHEA:54752	methanophenazine + reduced coenzyme F420-(gamma-Glu)(n) = dihydromethanophenazine + H(+) + oxidized coenzyme F420-(gamma-Glu)(n)
RHEA:54753	methanophenazine + reduced coenzyme F420-(gamma-Glu)(n) => dihydromethanophenazine + H(+) + oxidized coenzyme F420-(gamma-Glu)(n)
RHEA:54754	dihydromethanophenazine + H(+) + oxidized coenzyme F420-(gamma-Glu)(n) => methanophenazine + reduced coenzyme F420-(gamma-Glu)(n)
RHEA:54755	methanophenazine + reduced coenzyme F420-(gamma-Glu)(n) <=> dihydromethanophenazine + H(+) + oxidized coenzyme F420-(gamma-Glu)(n)
RHEA:54756	deamido-NAD(+) + hydrogencarbonate = AMP + 2 H(+) + pyridinium-3,5-dicarboxylate mononucleotide
RHEA:54757	deamido-NAD(+) + hydrogencarbonate => AMP + 2 H(+) + pyridinium-3,5-dicarboxylate mononucleotide
RHEA:54758	AMP + 2 H(+) + pyridinium-3,5-dicarboxylate mononucleotide => deamido-NAD(+) + hydrogencarbonate
RHEA:54759	deamido-NAD(+) + hydrogencarbonate <=> AMP + 2 H(+) + pyridinium-3,5-dicarboxylate mononucleotide
RHEA:54760	ATP + H(+) + pyridinium-3,5-dicarboxylate mononucleotide = 5-carboxy-1-(5-O-phospho-beta-D-ribofuranosyl)pyridinium-3-carbonyl adenylate + diphosphate
RHEA:54761	ATP + H(+) + pyridinium-3,5-dicarboxylate mononucleotide => 5-carboxy-1-(5-O-phospho-beta-D-ribofuranosyl)pyridinium-3-carbonyl adenylate + diphosphate
RHEA:54762	5-carboxy-1-(5-O-phospho-beta-D-ribofuranosyl)pyridinium-3-carbonyl adenylate + diphosphate => ATP + H(+) + pyridinium-3,5-dicarboxylate mononucleotide
RHEA:54763	ATP + H(+) + pyridinium-3,5-dicarboxylate mononucleotide <=> 5-carboxy-1-(5-O-phospho-beta-D-ribofuranosyl)pyridinium-3-carbonyl adenylate + diphosphate
RHEA:54764	5-carboxy-1-(5-O-phospho-beta-D-ribofuranosyl)pyridinium-3-carbonyl adenylate + [LarE protein]-L-cysteine = [LarE protein]-S-[5-carboxy-1-(5-O-phosphono-beta-D-ribofuranosyl)pyridinium-3-carbonyl]-L-cysteine + AMP + H(+)
RHEA:54765	5-carboxy-1-(5-O-phospho-beta-D-ribofuranosyl)pyridinium-3-carbonyl adenylate + [LarE protein]-L-cysteine => [LarE protein]-S-[5-carboxy-1-(5-O-phosphono-beta-D-ribofuranosyl)pyridinium-3-carbonyl]-L-cysteine + AMP + H(+)
RHEA:54766	[LarE protein]-S-[5-carboxy-1-(5-O-phosphono-beta-D-ribofuranosyl)pyridinium-3-carbonyl]-L-cysteine + AMP + H(+) => 5-carboxy-1-(5-O-phospho-beta-D-ribofuranosyl)pyridinium-3-carbonyl adenylate + [LarE protein]-L-cysteine
RHEA:54767	5-carboxy-1-(5-O-phospho-beta-D-ribofuranosyl)pyridinium-3-carbonyl adenylate + [LarE protein]-L-cysteine <=> [LarE protein]-S-[5-carboxy-1-(5-O-phosphono-beta-D-ribofuranosyl)pyridinium-3-carbonyl]-L-cysteine + AMP + H(+)
RHEA:54768	[LarE protein]-S-[5-carboxy-1-(5-O-phosphono-beta-D-ribofuranosyl)pyridinium-3-carbonyl]-L-cysteine = [LarE protein]-dehydroalanine + H(+) + pyridinium-3-carboxylate-5-thiocarboxylate mononucleotide
RHEA:54769	[LarE protein]-S-[5-carboxy-1-(5-O-phosphono-beta-D-ribofuranosyl)pyridinium-3-carbonyl]-L-cysteine => [LarE protein]-dehydroalanine + H(+) + pyridinium-3-carboxylate-5-thiocarboxylate mononucleotide
RHEA:54770	[LarE protein]-dehydroalanine + H(+) + pyridinium-3-carboxylate-5-thiocarboxylate mononucleotide => [LarE protein]-S-[5-carboxy-1-(5-O-phosphono-beta-D-ribofuranosyl)pyridinium-3-carbonyl]-L-cysteine
RHEA:54771	[LarE protein]-S-[5-carboxy-1-(5-O-phosphono-beta-D-ribofuranosyl)pyridinium-3-carbonyl]-L-cysteine <=> [LarE protein]-dehydroalanine + H(+) + pyridinium-3-carboxylate-5-thiocarboxylate mononucleotide
RHEA:54772	ATP + H(+) + pyridinium-3-carboxylate-5-thiocarboxylate mononucleotide = 1-(5-O-phospho-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridinium-3-carbonyl adenylate + diphosphate
RHEA:54773	ATP + H(+) + pyridinium-3-carboxylate-5-thiocarboxylate mononucleotide => 1-(5-O-phospho-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridinium-3-carbonyl adenylate + diphosphate
RHEA:54774	1-(5-O-phospho-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridinium-3-carbonyl adenylate + diphosphate => ATP + H(+) + pyridinium-3-carboxylate-5-thiocarboxylate mononucleotide
RHEA:54775	ATP + H(+) + pyridinium-3-carboxylate-5-thiocarboxylate mononucleotide <=> 1-(5-O-phospho-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridinium-3-carbonyl adenylate + diphosphate
RHEA:54776	1-(5-O-phospho-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridinium-3-carbonyl adenylate + [LarE protein]-L-cysteine = [LarE protein]-S-[1-(5-O-phosphono-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridinium-3-carbonyl]-L-cysteine + AMP + H(+)
RHEA:54777	1-(5-O-phospho-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridinium-3-carbonyl adenylate + [LarE protein]-L-cysteine => [LarE protein]-S-[1-(5-O-phosphono-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridinium-3-carbonyl]-L-cysteine + AMP + H(+)
RHEA:54778	[LarE protein]-S-[1-(5-O-phosphono-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridinium-3-carbonyl]-L-cysteine + AMP + H(+) => 1-(5-O-phospho-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridinium-3-carbonyl adenylate + [LarE protein]-L-cysteine
RHEA:54779	1-(5-O-phospho-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridinium-3-carbonyl adenylate + [LarE protein]-L-cysteine <=> [LarE protein]-S-[1-(5-O-phosphono-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridinium-3-carbonyl]-L-cysteine + AMP + H(+)
RHEA:54780	[LarE protein]-S-[1-(5-O-phosphono-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridinium-3-carbonyl]-L-cysteine = [LarE protein]-dehydroalanine + H(+) + pyridinium-3,5-bisthiocarboxylate mononucleotide
RHEA:54781	[LarE protein]-S-[1-(5-O-phosphono-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridinium-3-carbonyl]-L-cysteine => [LarE protein]-dehydroalanine + H(+) + pyridinium-3,5-bisthiocarboxylate mononucleotide
RHEA:54782	[LarE protein]-dehydroalanine + H(+) + pyridinium-3,5-bisthiocarboxylate mononucleotide => [LarE protein]-S-[1-(5-O-phosphono-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridinium-3-carbonyl]-L-cysteine
RHEA:54783	[LarE protein]-S-[1-(5-O-phosphono-beta-D-ribofuranosyl)-5-(sulfanylcarbonyl)pyridinium-3-carbonyl]-L-cysteine <=> [LarE protein]-dehydroalanine + H(+) + pyridinium-3,5-bisthiocarboxylate mononucleotide
RHEA:54784	Ni(II)-pyridinium-3,5-bisthiocarboxylate mononucleotide = Ni(2+) + pyridinium-3,5-bisthiocarboxylate mononucleotide
RHEA:54785	Ni(II)-pyridinium-3,5-bisthiocarboxylate mononucleotide => Ni(2+) + pyridinium-3,5-bisthiocarboxylate mononucleotide
RHEA:54786	Ni(2+) + pyridinium-3,5-bisthiocarboxylate mononucleotide => Ni(II)-pyridinium-3,5-bisthiocarboxylate mononucleotide
RHEA:54787	Ni(II)-pyridinium-3,5-bisthiocarboxylate mononucleotide <=> Ni(2+) + pyridinium-3,5-bisthiocarboxylate mononucleotide
RHEA:54788	[LarE protein]-L-cysteine + ATP + pyridinium-3,5-dicarboxylate mononucleotide = [LarE protein]-dehydroalanine + AMP + diphosphate + H(+) + pyridinium-3-carboxylate-5-thiocarboxylate mononucleotide
RHEA:54789	[LarE protein]-L-cysteine + ATP + pyridinium-3,5-dicarboxylate mononucleotide => [LarE protein]-dehydroalanine + AMP + diphosphate + H(+) + pyridinium-3-carboxylate-5-thiocarboxylate mononucleotide
RHEA:54790	[LarE protein]-dehydroalanine + AMP + diphosphate + H(+) + pyridinium-3-carboxylate-5-thiocarboxylate mononucleotide => [LarE protein]-L-cysteine + ATP + pyridinium-3,5-dicarboxylate mononucleotide
RHEA:54791	[LarE protein]-L-cysteine + ATP + pyridinium-3,5-dicarboxylate mononucleotide <=> [LarE protein]-dehydroalanine + AMP + diphosphate + H(+) + pyridinium-3-carboxylate-5-thiocarboxylate mononucleotide
RHEA:54792	7-methyl-GTP + [nsP1 protein]-L-histidine = [nsP1 protein]-N(tele)-(N(7)-methylguanosine 5'-phospho)-L-histidine + diphosphate
RHEA:54793	7-methyl-GTP + [nsP1 protein]-L-histidine => [nsP1 protein]-N(tele)-(N(7)-methylguanosine 5'-phospho)-L-histidine + diphosphate
RHEA:54794	[nsP1 protein]-N(tele)-(N(7)-methylguanosine 5'-phospho)-L-histidine + diphosphate => 7-methyl-GTP + [nsP1 protein]-L-histidine
RHEA:54795	7-methyl-GTP + [nsP1 protein]-L-histidine <=> [nsP1 protein]-N(tele)-(N(7)-methylguanosine 5'-phospho)-L-histidine + diphosphate
RHEA:54796	a (2R,3S)-2-alkyl-3-hydroxyalkanoate + NADP(+) = an (R)-2-alkyl-3-oxoalkanoate + H(+) + NADPH
RHEA:54797	a (2R,3S)-2-alkyl-3-hydroxyalkanoate + NADP(+) => an (R)-2-alkyl-3-oxoalkanoate + H(+) + NADPH
RHEA:54798	an (R)-2-alkyl-3-oxoalkanoate + H(+) + NADPH => a (2R,3S)-2-alkyl-3-hydroxyalkanoate + NADP(+)
RHEA:54799	a (2R,3S)-2-alkyl-3-hydroxyalkanoate + NADP(+) <=> an (R)-2-alkyl-3-oxoalkanoate + H(+) + NADPH
