RHEA_ID	Name
RHEA:10027	[histone]-L-lysine + S-adenosyl-L-methionine <=> [histone]-N(6)-methyl-L-lysine + H(+) + S-adenosyl-L-homocysteine
RHEA:10028	D-glutamate + H2O + O2 = 2-oxoglutarate + H2O2 + NH4(+)
RHEA:10029	D-glutamate + H2O + O2 => 2-oxoglutarate + H2O2 + NH4(+)
RHEA:10030	2-oxoglutarate + H2O2 + NH4(+) => D-glutamate + H2O + O2
RHEA:10031	D-glutamate + H2O + O2 <=> 2-oxoglutarate + H2O2 + NH4(+)
RHEA:10032	[protein]-C-terminal-L-glutamine + H2O = [protein]-C-terminal-L-glutamate + NH4(+)
RHEA:10033	[protein]-C-terminal-L-glutamine + H2O => [protein]-C-terminal-L-glutamate + NH4(+)
RHEA:10034	[protein]-C-terminal-L-glutamate + NH4(+) => [protein]-C-terminal-L-glutamine + H2O
RHEA:10035	[protein]-C-terminal-L-glutamine + H2O <=> [protein]-C-terminal-L-glutamate + NH4(+)
RHEA:10036	4-hydroxy-3-methoxy-benzenemethanol + O2 = 4-hydroxy-3-methoxybenzaldehyde + H2O2
RHEA:10037	4-hydroxy-3-methoxy-benzenemethanol + O2 => 4-hydroxy-3-methoxybenzaldehyde + H2O2
RHEA:10038	4-hydroxy-3-methoxybenzaldehyde + H2O2 => 4-hydroxy-3-methoxy-benzenemethanol + O2
RHEA:10039	4-hydroxy-3-methoxy-benzenemethanol + O2 <=> 4-hydroxy-3-methoxybenzaldehyde + H2O2
RHEA:10040	adenosine 3',5'-bisphosphate + H2O = AMP + phosphate
RHEA:10041	adenosine 3',5'-bisphosphate + H2O => AMP + phosphate
RHEA:10042	AMP + phosphate => adenosine 3',5'-bisphosphate + H2O
RHEA:10043	adenosine 3',5'-bisphosphate + H2O <=> AMP + phosphate
RHEA:10044	cyclohexanol + NAD(+) = cyclohexanone + H(+) + NADH
RHEA:10045	cyclohexanol + NAD(+) => cyclohexanone + H(+) + NADH
RHEA:10046	cyclohexanone + H(+) + NADH => cyclohexanol + NAD(+)
RHEA:10047	cyclohexanol + NAD(+) <=> cyclohexanone + H(+) + NADH
RHEA:10048	methanethiol + O-acetyl-L-homoserine = acetate + H(+) + L-methionine
RHEA:10049	methanethiol + O-acetyl-L-homoserine => acetate + H(+) + L-methionine
RHEA:10050	acetate + H(+) + L-methionine => methanethiol + O-acetyl-L-homoserine
RHEA:10051	methanethiol + O-acetyl-L-homoserine <=> acetate + H(+) + L-methionine
RHEA:10052	(R)-2-hydroxy-4-methylpentanoate + NAD(+) = 4-methyl-2-oxopentanoate + H(+) + NADH
RHEA:10053	(R)-2-hydroxy-4-methylpentanoate + NAD(+) => 4-methyl-2-oxopentanoate + H(+) + NADH
RHEA:10054	4-methyl-2-oxopentanoate + H(+) + NADH => (R)-2-hydroxy-4-methylpentanoate + NAD(+)
RHEA:10055	(R)-2-hydroxy-4-methylpentanoate + NAD(+) <=> 4-methyl-2-oxopentanoate + H(+) + NADH
RHEA:10056	(S)-3-aminobutanoyl-CoA = (2E)-butenoyl-CoA + NH4(+)
RHEA:10057	(S)-3-aminobutanoyl-CoA => (2E)-butenoyl-CoA + NH4(+)
RHEA:10058	(2E)-butenoyl-CoA + NH4(+) => (S)-3-aminobutanoyl-CoA
RHEA:10059	(S)-3-aminobutanoyl-CoA <=> (2E)-butenoyl-CoA + NH4(+)
RHEA:10060	acetyl-CoA + D-tryptophan = CoA + H(+) + N-acetyl-D-tryptophan
RHEA:10061	acetyl-CoA + D-tryptophan => CoA + H(+) + N-acetyl-D-tryptophan
RHEA:10062	CoA + H(+) + N-acetyl-D-tryptophan => acetyl-CoA + D-tryptophan
RHEA:10063	acetyl-CoA + D-tryptophan <=> CoA + H(+) + N-acetyl-D-tryptophan
RHEA:10064	(6R)-5,10-methylene-5,6,7,8-tetrahydrofolate + D-alanine + H2O = (6S)-5,6,7,8-tetrahydrofolate + 2-methylserine
RHEA:10065	(6R)-5,10-methylene-5,6,7,8-tetrahydrofolate + D-alanine + H2O => (6S)-5,6,7,8-tetrahydrofolate + 2-methylserine
RHEA:10066	(6S)-5,6,7,8-tetrahydrofolate + 2-methylserine => (6R)-5,10-methylene-5,6,7,8-tetrahydrofolate + D-alanine + H2O
RHEA:10067	(6R)-5,10-methylene-5,6,7,8-tetrahydrofolate + D-alanine + H2O <=> (6S)-5,6,7,8-tetrahydrofolate + 2-methylserine
RHEA:10068	4-O-[(D-ribitylphospho)(n)-D-ribitylphospho-(2R)-glycerylphospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl undecaprenyl diphosphate + n UDP-D-glucose = 4-O-[(2-beta-D-glucosyl-D-ribitylphospho)(n)-D-ribitylphospho-(2R)-glycerylphospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl undecaprenyl diphosphate + n H(+) + n UDP
RHEA:10069	4-O-[(D-ribitylphospho)(n)-D-ribitylphospho-(2R)-glycerylphospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl undecaprenyl diphosphate + n UDP-D-glucose => 4-O-[(2-beta-D-glucosyl-D-ribitylphospho)(n)-D-ribitylphospho-(2R)-glycerylphospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl undecaprenyl diphosphate + n H(+) + n UDP
RHEA:10070	4-O-[(2-beta-D-glucosyl-D-ribitylphospho)(n)-D-ribitylphospho-(2R)-glycerylphospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl undecaprenyl diphosphate + n H(+) + n UDP => 4-O-[(D-ribitylphospho)(n)-D-ribitylphospho-(2R)-glycerylphospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl undecaprenyl diphosphate + n UDP-D-glucose
RHEA:10071	4-O-[(D-ribitylphospho)(n)-D-ribitylphospho-(2R)-glycerylphospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl undecaprenyl diphosphate + n UDP-D-glucose <=> 4-O-[(2-beta-D-glucosyl-D-ribitylphospho)(n)-D-ribitylphospho-(2R)-glycerylphospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl undecaprenyl diphosphate + n H(+) + n UDP
RHEA:10072	N,N-dimethylglycine + S-adenosyl-L-methionine = betaine + H(+) + S-adenosyl-L-homocysteine
RHEA:10073	N,N-dimethylglycine + S-adenosyl-L-methionine => betaine + H(+) + S-adenosyl-L-homocysteine
RHEA:10074	betaine + H(+) + S-adenosyl-L-homocysteine => N,N-dimethylglycine + S-adenosyl-L-methionine
RHEA:10075	N,N-dimethylglycine + S-adenosyl-L-methionine <=> betaine + H(+) + S-adenosyl-L-homocysteine
RHEA:10076	H2O + lactose = D-galactose + D-glucose
RHEA:10077	H2O + lactose => D-galactose + D-glucose
RHEA:10078	D-galactose + D-glucose => H2O + lactose
RHEA:10079	H2O + lactose <=> D-galactose + D-glucose
RHEA:10080	dihydrophloroglucinol + NADP(+) = 1,3,5-trihydroxybenzene + NADPH
RHEA:10081	dihydrophloroglucinol + NADP(+) => 1,3,5-trihydroxybenzene + NADPH
RHEA:10082	1,3,5-trihydroxybenzene + NADPH => dihydrophloroglucinol + NADP(+)
RHEA:10083	dihydrophloroglucinol + NADP(+) <=> 1,3,5-trihydroxybenzene + NADPH
RHEA:10084	3,4-dihydroxybenzoate + O2 = 3-carboxy-cis,cis-muconate + 2 H(+)
RHEA:10085	3,4-dihydroxybenzoate + O2 => 3-carboxy-cis,cis-muconate + 2 H(+)
RHEA:10086	3-carboxy-cis,cis-muconate + 2 H(+) => 3,4-dihydroxybenzoate + O2
RHEA:10087	3,4-dihydroxybenzoate + O2 <=> 3-carboxy-cis,cis-muconate + 2 H(+)
RHEA:10088	sucrose + UDP-alpha-D-galactose = 6(F)-alpha-D-galactosylsucrose + H(+) + UDP
RHEA:10089	sucrose + UDP-alpha-D-galactose => 6(F)-alpha-D-galactosylsucrose + H(+) + UDP
RHEA:10090	6(F)-alpha-D-galactosylsucrose + H(+) + UDP => sucrose + UDP-alpha-D-galactose
RHEA:10091	sucrose + UDP-alpha-D-galactose <=> 6(F)-alpha-D-galactosylsucrose + H(+) + UDP
RHEA:10092	a 2'-deoxyribonucleoside 3'-phosphate + H2O = a 2'-deoxyribonucleoside + phosphate
RHEA:10093	a 2'-deoxyribonucleoside 3'-phosphate + H2O => a 2'-deoxyribonucleoside + phosphate
RHEA:10094	a 2'-deoxyribonucleoside + phosphate => a 2'-deoxyribonucleoside 3'-phosphate + H2O
RHEA:10095	a 2'-deoxyribonucleoside 3'-phosphate + H2O <=> a 2'-deoxyribonucleoside + phosphate
RHEA:10096	fatty acyl-[ACP] + S-adenosyl-L-methionine = an N-acyl-L-homoserine lactone + H(+) + holo-[ACP] + S-methyl-5'-thioadenosine
RHEA:10097	fatty acyl-[ACP] + S-adenosyl-L-methionine => an N-acyl-L-homoserine lactone + H(+) + holo-[ACP] + S-methyl-5'-thioadenosine
RHEA:10098	an N-acyl-L-homoserine lactone + H(+) + holo-[ACP] + S-methyl-5'-thioadenosine => fatty acyl-[ACP] + S-adenosyl-L-methionine
RHEA:10099	fatty acyl-[ACP] + S-adenosyl-L-methionine <=> an N-acyl-L-homoserine lactone + H(+) + holo-[ACP] + S-methyl-5'-thioadenosine
RHEA:10100	a steryl ester + H2O = a fatty acid + a sterol + H(+)
RHEA:10101	a steryl ester + H2O => a fatty acid + a sterol + H(+)
RHEA:10102	a fatty acid + a sterol + H(+) => a steryl ester + H2O
RHEA:10103	a steryl ester + H2O <=> a fatty acid + a sterol + H(+)
RHEA:10104	2-oxoglutarate + gibberellin A20 + O2 = CO2 + gibberellin A1 + succinate
RHEA:10105	2-oxoglutarate + gibberellin A20 + O2 => CO2 + gibberellin A1 + succinate
RHEA:10106	CO2 + gibberellin A1 + succinate => 2-oxoglutarate + gibberellin A20 + O2
RHEA:10107	2-oxoglutarate + gibberellin A20 + O2 <=> CO2 + gibberellin A1 + succinate
RHEA:10108	(7S)-salutaridinol + NADP(+) = H(+) + NADPH + salutaridine
RHEA:10109	(7S)-salutaridinol + NADP(+) => H(+) + NADPH + salutaridine
RHEA:10110	H(+) + NADPH + salutaridine => (7S)-salutaridinol + NADP(+)
RHEA:10111	(7S)-salutaridinol + NADP(+) <=> H(+) + NADPH + salutaridine
RHEA:10112	L-homocysteine + L-serine = H2O + L-cystathionine
RHEA:10113	L-homocysteine + L-serine => H2O + L-cystathionine
RHEA:10114	H2O + L-cystathionine => L-homocysteine + L-serine
RHEA:10115	L-homocysteine + L-serine <=> H2O + L-cystathionine
RHEA:10116	6-phospho-D-gluconate + NADP(+) = CO2 + D-ribulose 5-phosphate + NADPH
RHEA:10117	6-phospho-D-gluconate + NADP(+) => CO2 + D-ribulose 5-phosphate + NADPH
RHEA:10118	CO2 + D-ribulose 5-phosphate + NADPH => 6-phospho-D-gluconate + NADP(+)
RHEA:10119	6-phospho-D-gluconate + NADP(+) <=> CO2 + D-ribulose 5-phosphate + NADPH
RHEA:10120	adenosine in double-stranded RNA + H(+) + H2O = inosine in double-stranded RNA + NH4(+)
RHEA:10121	adenosine in double-stranded RNA + H(+) + H2O => inosine in double-stranded RNA + NH4(+)
RHEA:10122	inosine in double-stranded RNA + NH4(+) => adenosine in double-stranded RNA + H(+) + H2O
RHEA:10123	adenosine in double-stranded RNA + H(+) + H2O <=> inosine in double-stranded RNA + NH4(+)
RHEA:10124	H(+) + NADPH + O2 + phenylacetone = benzyl acetate + H2O + NADP(+)
RHEA:10125	H(+) + NADPH + O2 + phenylacetone => benzyl acetate + H2O + NADP(+)
RHEA:10126	benzyl acetate + H2O + NADP(+) => H(+) + NADPH + O2 + phenylacetone
RHEA:10127	H(+) + NADPH + O2 + phenylacetone <=> benzyl acetate + H2O + NADP(+)
RHEA:10128	all-trans-violaxanthin = all-trans-neoxanthin
RHEA:10129	all-trans-violaxanthin => all-trans-neoxanthin
RHEA:10130	all-trans-neoxanthin => all-trans-violaxanthin
RHEA:10131	all-trans-violaxanthin <=> all-trans-neoxanthin
RHEA:10132	ATP + benzoate + CoA = AMP + benzoyl-CoA + diphosphate
RHEA:10133	ATP + benzoate + CoA => AMP + benzoyl-CoA + diphosphate
RHEA:10134	AMP + benzoyl-CoA + diphosphate => ATP + benzoate + CoA
RHEA:10135	ATP + benzoate + CoA <=> AMP + benzoyl-CoA + diphosphate
RHEA:10136	2 glyoxylate + H(+) = 2-hydroxy-3-oxopropanoate + CO2
RHEA:10137	2 glyoxylate + H(+) => 2-hydroxy-3-oxopropanoate + CO2
RHEA:10138	2-hydroxy-3-oxopropanoate + CO2 => 2 glyoxylate + H(+)
RHEA:10139	2 glyoxylate + H(+) <=> 2-hydroxy-3-oxopropanoate + CO2
RHEA:10140	NADP(+) + prostaglandin F2alpha = H(+) + NADPH + prostaglandin D2
RHEA:10141	NADP(+) + prostaglandin F2alpha => H(+) + NADPH + prostaglandin D2
RHEA:10142	H(+) + NADPH + prostaglandin D2 => NADP(+) + prostaglandin F2alpha
RHEA:10143	NADP(+) + prostaglandin F2alpha <=> H(+) + NADPH + prostaglandin D2
RHEA:10144	a ribonucleoside 3'-phosphate + H2O = a ribonucleoside + phosphate
RHEA:10145	a ribonucleoside 3'-phosphate + H2O => a ribonucleoside + phosphate
RHEA:10146	a ribonucleoside + phosphate => a ribonucleoside 3'-phosphate + H2O
RHEA:10147	a ribonucleoside 3'-phosphate + H2O <=> a ribonucleoside + phosphate
RHEA:10148	blasticidin S + H(+) + H2O = deaminohydroxyblasticidin S + NH4(+)
RHEA:10149	blasticidin S + H(+) + H2O => deaminohydroxyblasticidin S + NH4(+)
RHEA:10150	deaminohydroxyblasticidin S + NH4(+) => blasticidin S + H(+) + H2O
RHEA:10151	blasticidin S + H(+) + H2O <=> deaminohydroxyblasticidin S + NH4(+)
RHEA:10152	ATP + CO2 + NH4(+) = ADP + carbamoyl phosphate + 2 H(+)
RHEA:10153	ATP + CO2 + NH4(+) => ADP + carbamoyl phosphate + 2 H(+)
RHEA:10154	ADP + carbamoyl phosphate + 2 H(+) => ATP + CO2 + NH4(+)
RHEA:10155	ATP + CO2 + NH4(+) <=> ADP + carbamoyl phosphate + 2 H(+)
RHEA:10156	dihydrochelirubine + O2 + reduced [NADPH--hemoprotein reductase] = 12-hydroxydihydrochelirubine + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]
RHEA:10157	dihydrochelirubine + O2 + reduced [NADPH--hemoprotein reductase] => 12-hydroxydihydrochelirubine + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]
RHEA:10158	12-hydroxydihydrochelirubine + H(+) + H2O + oxidized [NADPH--hemoprotein reductase] => dihydrochelirubine + O2 + reduced [NADPH--hemoprotein reductase]
RHEA:10159	dihydrochelirubine + O2 + reduced [NADPH--hemoprotein reductase] <=> 12-hydroxydihydrochelirubine + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]
RHEA:10160	L-iditol + NAD(+) = H(+) + L-sorbopyranose + NADH
RHEA:10161	L-iditol + NAD(+) => H(+) + L-sorbopyranose + NADH
RHEA:10162	H(+) + L-sorbopyranose + NADH => L-iditol + NAD(+)
RHEA:10163	L-iditol + NAD(+) <=> H(+) + L-sorbopyranose + NADH
RHEA:10164	2-phospho-D-glycerate = H2O + phosphoenolpyruvate
RHEA:10165	2-phospho-D-glycerate => H2O + phosphoenolpyruvate
RHEA:10166	H2O + phosphoenolpyruvate => 2-phospho-D-glycerate
RHEA:10167	2-phospho-D-glycerate <=> H2O + phosphoenolpyruvate
RHEA:10168	15,16-dihydrobiliverdin + oxidized 2[4Fe-4S]-[ferredoxin] = biliverdin IXalpha + 2 H(+) + reduced 2[4Fe-4S]-[ferredoxin]
RHEA:10169	15,16-dihydrobiliverdin + oxidized 2[4Fe-4S]-[ferredoxin] => biliverdin IXalpha + 2 H(+) + reduced 2[4Fe-4S]-[ferredoxin]
RHEA:10170	biliverdin IXalpha + 2 H(+) + reduced 2[4Fe-4S]-[ferredoxin] => 15,16-dihydrobiliverdin + oxidized 2[4Fe-4S]-[ferredoxin]
RHEA:10171	15,16-dihydrobiliverdin + oxidized 2[4Fe-4S]-[ferredoxin] <=> biliverdin IXalpha + 2 H(+) + reduced 2[4Fe-4S]-[ferredoxin]
RHEA:10172	(3R)-hydroxybutanoate dimer + H2O = 2 (R)-3-hydroxybutanoate + H(+)
RHEA:10173	(3R)-hydroxybutanoate dimer + H2O => 2 (R)-3-hydroxybutanoate + H(+)
RHEA:10174	2 (R)-3-hydroxybutanoate + H(+) => (3R)-hydroxybutanoate dimer + H2O
RHEA:10175	(3R)-hydroxybutanoate dimer + H2O <=> 2 (R)-3-hydroxybutanoate + H(+)
RHEA:10176	(2S,3R)-2-hydroxy-3-(indol-3-yl)butanoate + NAD(+) = (R)-3-(indol-3-yl)-2-oxobutanoate + H(+) + NADH
RHEA:10177	(2S,3R)-2-hydroxy-3-(indol-3-yl)butanoate + NAD(+) => (R)-3-(indol-3-yl)-2-oxobutanoate + H(+) + NADH
RHEA:10178	(R)-3-(indol-3-yl)-2-oxobutanoate + H(+) + NADH => (2S,3R)-2-hydroxy-3-(indol-3-yl)butanoate + NAD(+)
RHEA:10179	(2S,3R)-2-hydroxy-3-(indol-3-yl)butanoate + NAD(+) <=> (R)-3-(indol-3-yl)-2-oxobutanoate + H(+) + NADH
RHEA:10180	(6S)-10-formyltetrahydrofolate + H2O + NADP(+) = (6S)-5,6,7,8-tetrahydrofolate + CO2 + H(+) + NADPH
RHEA:10181	(6S)-10-formyltetrahydrofolate + H2O + NADP(+) => (6S)-5,6,7,8-tetrahydrofolate + CO2 + H(+) + NADPH
RHEA:10182	(6S)-5,6,7,8-tetrahydrofolate + CO2 + H(+) + NADPH => (6S)-10-formyltetrahydrofolate + H2O + NADP(+)
RHEA:10183	(6S)-10-formyltetrahydrofolate + H2O + NADP(+) <=> (6S)-5,6,7,8-tetrahydrofolate + CO2 + H(+) + NADPH
RHEA:10184	(4,5-dihydro-5-oxofuran-2-yl)-acetate + H2O = 3-oxoadipate + H(+)
RHEA:10185	(4,5-dihydro-5-oxofuran-2-yl)-acetate + H2O => 3-oxoadipate + H(+)
RHEA:10186	3-oxoadipate + H(+) => (4,5-dihydro-5-oxofuran-2-yl)-acetate + H2O
RHEA:10187	(4,5-dihydro-5-oxofuran-2-yl)-acetate + H2O <=> 3-oxoadipate + H(+)
RHEA:10188	acetoacetyl-CoA + acetyl-CoA + H2O = (3S)-hydroxy-3-methylglutaryl-CoA + CoA + H(+)
RHEA:10189	acetoacetyl-CoA + acetyl-CoA + H2O => (3S)-hydroxy-3-methylglutaryl-CoA + CoA + H(+)
RHEA:10190	(3S)-hydroxy-3-methylglutaryl-CoA + CoA + H(+) => acetoacetyl-CoA + acetyl-CoA + H2O
RHEA:10191	acetoacetyl-CoA + acetyl-CoA + H2O <=> (3S)-hydroxy-3-methylglutaryl-CoA + CoA + H(+)
RHEA:10196	(1R,6R)-6-hydroxy-2-succinyl-cyclohexa-2,4-diene-1-carboxylate = 2-succinylbenzoate + H2O
RHEA:10197	(1R,6R)-6-hydroxy-2-succinyl-cyclohexa-2,4-diene-1-carboxylate => 2-succinylbenzoate + H2O
RHEA:10198	2-succinylbenzoate + H2O => (1R,6R)-6-hydroxy-2-succinyl-cyclohexa-2,4-diene-1-carboxylate
RHEA:10199	(1R,6R)-6-hydroxy-2-succinyl-cyclohexa-2,4-diene-1-carboxylate <=> 2-succinylbenzoate + H2O
RHEA:10200	butanoate + NAD(+) = (2E)-2-butenoate + H(+) + NADH
RHEA:10201	butanoate + NAD(+) => (2E)-2-butenoate + H(+) + NADH
RHEA:10202	(2E)-2-butenoate + H(+) + NADH => butanoate + NAD(+)
RHEA:10203	butanoate + NAD(+) <=> (2E)-2-butenoate + H(+) + NADH
RHEA:10204	dimethylamine + H(+) + H2O + oxidized [electron-transfer flavoprotein] = formaldehyde + methylamine + reduced [electron-transfer flavoprotein]
RHEA:10205	dimethylamine + H(+) + H2O + oxidized [electron-transfer flavoprotein] => formaldehyde + methylamine + reduced [electron-transfer flavoprotein]
RHEA:10206	formaldehyde + methylamine + reduced [electron-transfer flavoprotein] => dimethylamine + H(+) + H2O + oxidized [electron-transfer flavoprotein]
RHEA:10207	dimethylamine + H(+) + H2O + oxidized [electron-transfer flavoprotein] <=> formaldehyde + methylamine + reduced [electron-transfer flavoprotein]
RHEA:10208	a [protein] N-terminus + L-arginyl-tRNA(Arg) = H(+) + N-terminal L-arginyl-L-amino acid-[protein] + tRNA(Arg)
RHEA:10209	a [protein] N-terminus + L-arginyl-tRNA(Arg) => H(+) + N-terminal L-arginyl-L-amino acid-[protein] + tRNA(Arg)
RHEA:10210	H(+) + N-terminal L-arginyl-L-amino acid-[protein] + tRNA(Arg) => a [protein] N-terminus + L-arginyl-tRNA(Arg)
RHEA:10211	a [protein] N-terminus + L-arginyl-tRNA(Arg) <=> H(+) + N-terminal L-arginyl-L-amino acid-[protein] + tRNA(Arg)
RHEA:10212	2-oxoglutarate + 5-aminopentanoate = 5-oxopentanoate + L-glutamate
RHEA:10213	2-oxoglutarate + 5-aminopentanoate => 5-oxopentanoate + L-glutamate
RHEA:10214	5-oxopentanoate + L-glutamate => 2-oxoglutarate + 5-aminopentanoate
RHEA:10215	2-oxoglutarate + 5-aminopentanoate <=> 5-oxopentanoate + L-glutamate
RHEA:10216	[DNA-directed RNA polymerase] + ATP = ADP + H(+) + phospho-[DNA-directed RNA polymerase]
RHEA:10217	[DNA-directed RNA polymerase] + ATP => ADP + H(+) + phospho-[DNA-directed RNA polymerase]
RHEA:10218	ADP + H(+) + phospho-[DNA-directed RNA polymerase] => [DNA-directed RNA polymerase] + ATP
RHEA:10219	[DNA-directed RNA polymerase] + ATP <=> ADP + H(+) + phospho-[DNA-directed RNA polymerase]
RHEA:10220	ATP + L-tyrosine + tRNA(Tyr) = AMP + diphosphate + H(+) + L-tyrosyl-tRNA(Tyr)
RHEA:10221	ATP + L-tyrosine + tRNA(Tyr) => AMP + diphosphate + H(+) + L-tyrosyl-tRNA(Tyr)
RHEA:10222	AMP + diphosphate + H(+) + L-tyrosyl-tRNA(Tyr) => ATP + L-tyrosine + tRNA(Tyr)
RHEA:10223	ATP + L-tyrosine + tRNA(Tyr) <=> AMP + diphosphate + H(+) + L-tyrosyl-tRNA(Tyr)
RHEA:10224	ATP + pyridoxal = ADP + H(+) + pyridoxal 5'-phosphate
RHEA:10225	ATP + pyridoxal => ADP + H(+) + pyridoxal 5'-phosphate
RHEA:10226	ADP + H(+) + pyridoxal 5'-phosphate => ATP + pyridoxal
RHEA:10227	ATP + pyridoxal <=> ADP + H(+) + pyridoxal 5'-phosphate
RHEA:10228	citrate = cis-aconitate + H2O
RHEA:10229	citrate => cis-aconitate + H2O
RHEA:10230	cis-aconitate + H2O => citrate
RHEA:10231	citrate <=> cis-aconitate + H2O
RHEA:10236	trans-2-coumarate + UDP-alpha-D-glucose = H(+) + trans-beta-D-glucosyl-2-hydroxycinnamate + UDP
RHEA:10237	trans-2-coumarate + UDP-alpha-D-glucose => H(+) + trans-beta-D-glucosyl-2-hydroxycinnamate + UDP
RHEA:10238	H(+) + trans-beta-D-glucosyl-2-hydroxycinnamate + UDP => trans-2-coumarate + UDP-alpha-D-glucose
RHEA:10239	trans-2-coumarate + UDP-alpha-D-glucose <=> H(+) + trans-beta-D-glucosyl-2-hydroxycinnamate + UDP
RHEA:10240	2,3-saturated acyl-[ACP] + NAD(+) = (2E)-enoyl-[ACP] + H(+) + NADH
RHEA:10241	2,3-saturated acyl-[ACP] + NAD(+) => (2E)-enoyl-[ACP] + H(+) + NADH
RHEA:10242	(2E)-enoyl-[ACP] + H(+) + NADH => 2,3-saturated acyl-[ACP] + NAD(+)
RHEA:10243	2,3-saturated acyl-[ACP] + NAD(+) <=> (2E)-enoyl-[ACP] + H(+) + NADH
RHEA:10244	4-fumarylacetoacetate + H2O = acetoacetate + fumarate + H(+)
RHEA:10245	4-fumarylacetoacetate + H2O => acetoacetate + fumarate + H(+)
RHEA:10246	acetoacetate + fumarate + H(+) => 4-fumarylacetoacetate + H2O
RHEA:10247	4-fumarylacetoacetate + H2O <=> acetoacetate + fumarate + H(+)
RHEA:10248	dUTP + H2O = diphosphate + dUMP + H(+)
RHEA:10249	dUTP + H2O => diphosphate + dUMP + H(+)
RHEA:10250	diphosphate + dUMP + H(+) => dUTP + H2O
RHEA:10251	dUTP + H2O <=> diphosphate + dUMP + H(+)
RHEA:10252	H(+) + hydrogen sulfide + O-phospho-L-serine = L-cysteine + phosphate
RHEA:10253	H(+) + hydrogen sulfide + O-phospho-L-serine => L-cysteine + phosphate
RHEA:10254	L-cysteine + phosphate => H(+) + hydrogen sulfide + O-phospho-L-serine
RHEA:10255	H(+) + hydrogen sulfide + O-phospho-L-serine <=> L-cysteine + phosphate
RHEA:10256	[(1->4)-6-phospho-alpha-D-glucosyl](n) + n ATP + n H2O = [(1->4)-3,6-bisphospho-alpha-D-glucosyl](n) + n AMP + 2n H(+) + n phosphate
