RHEA_ID	Name
RHEA:19232	AMP + an aromatic aldehyde + diphosphate + NADP(+) <=> an aromatic carboxylate + ATP + H(+) + NADPH
RHEA:19233	H2O + S-hexadecanoyl-L-cysteinyl-[protein] = H(+) + hexadecanoate + L-cysteinyl-[protein]
RHEA:19234	H2O + S-hexadecanoyl-L-cysteinyl-[protein] => H(+) + hexadecanoate + L-cysteinyl-[protein]
RHEA:19235	H(+) + hexadecanoate + L-cysteinyl-[protein] => H2O + S-hexadecanoyl-L-cysteinyl-[protein]
RHEA:19236	H2O + S-hexadecanoyl-L-cysteinyl-[protein] <=> H(+) + hexadecanoate + L-cysteinyl-[protein]
RHEA:19237	4-carboxymethyl-4-methylbut-2-en-1,4-olide = 4-carboxymethyl-3-methylbut-2-en-1,4-olide
RHEA:19238	4-carboxymethyl-4-methylbut-2-en-1,4-olide => 4-carboxymethyl-3-methylbut-2-en-1,4-olide
RHEA:19239	4-carboxymethyl-3-methylbut-2-en-1,4-olide => 4-carboxymethyl-4-methylbut-2-en-1,4-olide
RHEA:19240	4-carboxymethyl-4-methylbut-2-en-1,4-olide <=> 4-carboxymethyl-3-methylbut-2-en-1,4-olide
RHEA:19241	ent-kaur-16-en-19-oate + O2 + reduced [NADPH--hemoprotein reductase] = ent-7alpha-hydroxykaur-16-en-19-oate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]
RHEA:19242	ent-kaur-16-en-19-oate + O2 + reduced [NADPH--hemoprotein reductase] => ent-7alpha-hydroxykaur-16-en-19-oate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]
RHEA:19243	ent-7alpha-hydroxykaur-16-en-19-oate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase] => ent-kaur-16-en-19-oate + O2 + reduced [NADPH--hemoprotein reductase]
RHEA:19244	ent-kaur-16-en-19-oate + O2 + reduced [NADPH--hemoprotein reductase] <=> ent-7alpha-hydroxykaur-16-en-19-oate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]
RHEA:19245	N-phenylhydroxylamine = 2-aminophenol
RHEA:19246	N-phenylhydroxylamine => 2-aminophenol
RHEA:19247	2-aminophenol => N-phenylhydroxylamine
RHEA:19248	N-phenylhydroxylamine <=> 2-aminophenol
RHEA:19249	glyoxylate + L-kynurenine = 4-(2-aminophenyl)-2,4-dioxobutanoate + glycine
RHEA:19250	glyoxylate + L-kynurenine => 4-(2-aminophenyl)-2,4-dioxobutanoate + glycine
RHEA:19251	4-(2-aminophenyl)-2,4-dioxobutanoate + glycine => glyoxylate + L-kynurenine
RHEA:19252	glyoxylate + L-kynurenine <=> 4-(2-aminophenyl)-2,4-dioxobutanoate + glycine
RHEA:19253	H2O + sphingomyelin = an N-acylsphing-4-enine + H(+) + phosphocholine
RHEA:19254	H2O + sphingomyelin => an N-acylsphing-4-enine + H(+) + phosphocholine
RHEA:19255	an N-acylsphing-4-enine + H(+) + phosphocholine => H2O + sphingomyelin
RHEA:19256	H2O + sphingomyelin <=> an N-acylsphing-4-enine + H(+) + phosphocholine
RHEA:19257	a secondary alcohol + NADP(+) = a ketone + H(+) + NADPH
RHEA:19258	a secondary alcohol + NADP(+) => a ketone + H(+) + NADPH
RHEA:19259	a ketone + H(+) + NADPH => a secondary alcohol + NADP(+)
RHEA:19260	a secondary alcohol + NADP(+) <=> a ketone + H(+) + NADPH
RHEA:19261	ATP + H2O + heme b(in) = ADP + H(+) + heme b(out) + phosphate
RHEA:19262	ATP + H2O + heme b(in) => ADP + H(+) + heme b(out) + phosphate
RHEA:19263	ADP + H(+) + heme b(out) + phosphate => ATP + H2O + heme b(in)
RHEA:19264	ATP + H2O + heme b(in) <=> ADP + H(+) + heme b(out) + phosphate
RHEA:19265	carnitine + NAD(+) = 3-dehydrocarnitine + H(+) + NADH
RHEA:19266	carnitine + NAD(+) => 3-dehydrocarnitine + H(+) + NADH
RHEA:19267	3-dehydrocarnitine + H(+) + NADH => carnitine + NAD(+)
RHEA:19268	carnitine + NAD(+) <=> 3-dehydrocarnitine + H(+) + NADH
RHEA:19269	2-furoate + ATP + CoA = 2-furoyl-CoA + AMP + diphosphate
RHEA:19270	2-furoate + ATP + CoA => 2-furoyl-CoA + AMP + diphosphate
RHEA:19271	2-furoyl-CoA + AMP + diphosphate => 2-furoate + ATP + CoA
RHEA:19272	2-furoate + ATP + CoA <=> 2-furoyl-CoA + AMP + diphosphate
RHEA:19273	H2O + N-acetyl-D-mannosamine + phosphoenolpyruvate = N-acetylneuraminate + phosphate
RHEA:19274	H2O + N-acetyl-D-mannosamine + phosphoenolpyruvate => N-acetylneuraminate + phosphate
RHEA:19275	N-acetylneuraminate + phosphate => H2O + N-acetyl-D-mannosamine + phosphoenolpyruvate
RHEA:19276	H2O + N-acetyl-D-mannosamine + phosphoenolpyruvate <=> N-acetylneuraminate + phosphate
RHEA:19277	ATP + L-pyrrolysine + tRNA(Pyl) = AMP + diphosphate + L-pyrrolysyl-tRNA(Pyl)
RHEA:19278	ATP + L-pyrrolysine + tRNA(Pyl) => AMP + diphosphate + L-pyrrolysyl-tRNA(Pyl)
RHEA:19279	AMP + diphosphate + L-pyrrolysyl-tRNA(Pyl) => ATP + L-pyrrolysine + tRNA(Pyl)
RHEA:19280	ATP + L-pyrrolysine + tRNA(Pyl) <=> AMP + diphosphate + L-pyrrolysyl-tRNA(Pyl)
RHEA:19281	(7S)-marmesin + O2 + reduced [NADPH--hemoprotein reductase] = acetone + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase] + psoralen
RHEA:19282	(7S)-marmesin + O2 + reduced [NADPH--hemoprotein reductase] => acetone + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase] + psoralen
RHEA:19283	acetone + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase] + psoralen => (7S)-marmesin + O2 + reduced [NADPH--hemoprotein reductase]
RHEA:19284	(7S)-marmesin + O2 + reduced [NADPH--hemoprotein reductase] <=> acetone + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase] + psoralen
RHEA:19285	a 1,2-diacyl-sn-glycero-3-phosphocholine + di-trans,poly-cis-dolichol = a 1-acyl-sn-glycero-3-phosphocholine + acyldolichol
RHEA:19286	a 1,2-diacyl-sn-glycero-3-phosphocholine + di-trans,poly-cis-dolichol => a 1-acyl-sn-glycero-3-phosphocholine + acyldolichol
RHEA:19287	a 1-acyl-sn-glycero-3-phosphocholine + acyldolichol => a 1,2-diacyl-sn-glycero-3-phosphocholine + di-trans,poly-cis-dolichol
RHEA:19288	a 1,2-diacyl-sn-glycero-3-phosphocholine + di-trans,poly-cis-dolichol <=> a 1-acyl-sn-glycero-3-phosphocholine + acyldolichol
RHEA:19289	H2O + sucrose 6(F)-phosphate = phosphate + sucrose
RHEA:19290	H2O + sucrose 6(F)-phosphate => phosphate + sucrose
RHEA:19291	phosphate + sucrose => H2O + sucrose 6(F)-phosphate
RHEA:19292	H2O + sucrose 6(F)-phosphate <=> phosphate + sucrose
RHEA:19293	a monoacylglycerol + ATP = ADP + H(+) + monoacyl-sn-glycero-3-phosphate
RHEA:19294	a monoacylglycerol + ATP => ADP + H(+) + monoacyl-sn-glycero-3-phosphate
RHEA:19295	ADP + H(+) + monoacyl-sn-glycero-3-phosphate => a monoacylglycerol + ATP
RHEA:19296	a monoacylglycerol + ATP <=> ADP + H(+) + monoacyl-sn-glycero-3-phosphate
RHEA:19297	ATP + beta-alanine + L-histidine = ADP + carnosine + H(+) + phosphate
RHEA:19298	ATP + beta-alanine + L-histidine => ADP + carnosine + H(+) + phosphate
RHEA:19299	ADP + carnosine + H(+) + phosphate => ATP + beta-alanine + L-histidine
RHEA:19300	ATP + beta-alanine + L-histidine <=> ADP + carnosine + H(+) + phosphate
RHEA:19301	histamine + S-adenosyl-L-methionine = H(+) + N(tau)-methylhistamine + S-adenosyl-L-homocysteine
RHEA:19302	histamine + S-adenosyl-L-methionine => H(+) + N(tau)-methylhistamine + S-adenosyl-L-homocysteine
RHEA:19303	H(+) + N(tau)-methylhistamine + S-adenosyl-L-homocysteine => histamine + S-adenosyl-L-methionine
RHEA:19304	histamine + S-adenosyl-L-methionine <=> H(+) + N(tau)-methylhistamine + S-adenosyl-L-homocysteine
RHEA:19305	3-hydroxybenzoyl-CoA + 2 H(+) + 3 malonyl-CoA = 2,3',4,6-tetrahydroxybenzophenone + 3 CO2 + 4 CoA
RHEA:19306	3-hydroxybenzoyl-CoA + 2 H(+) + 3 malonyl-CoA => 2,3',4,6-tetrahydroxybenzophenone + 3 CO2 + 4 CoA
RHEA:19307	2,3',4,6-tetrahydroxybenzophenone + 3 CO2 + 4 CoA => 3-hydroxybenzoyl-CoA + 2 H(+) + 3 malonyl-CoA
RHEA:19308	3-hydroxybenzoyl-CoA + 2 H(+) + 3 malonyl-CoA <=> 2,3',4,6-tetrahydroxybenzophenone + 3 CO2 + 4 CoA
RHEA:19309	2-O-(alpha-D-mannosyl)-3-phosphoglycerate + H2O = 2-O-(alpha-D-mannosyl)-D-glycerate + phosphate
RHEA:19310	2-O-(alpha-D-mannosyl)-3-phosphoglycerate + H2O => 2-O-(alpha-D-mannosyl)-D-glycerate + phosphate
RHEA:19311	2-O-(alpha-D-mannosyl)-D-glycerate + phosphate => 2-O-(alpha-D-mannosyl)-3-phosphoglycerate + H2O
RHEA:19312	2-O-(alpha-D-mannosyl)-3-phosphoglycerate + H2O <=> 2-O-(alpha-D-mannosyl)-D-glycerate + phosphate
RHEA:19313	an N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl derivative + CMP-N-acetyl-beta-neuraminate = an N-acetyl-alpha-neuraminyl-(2->8)-N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl derivative + CMP + H(+)
RHEA:19314	an N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl derivative + CMP-N-acetyl-beta-neuraminate => an N-acetyl-alpha-neuraminyl-(2->8)-N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl derivative + CMP + H(+)
RHEA:19315	an N-acetyl-alpha-neuraminyl-(2->8)-N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl derivative + CMP + H(+) => an N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl derivative + CMP-N-acetyl-beta-neuraminate
RHEA:19316	an N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl derivative + CMP-N-acetyl-beta-neuraminate <=> an N-acetyl-alpha-neuraminyl-(2->8)-N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl derivative + CMP + H(+)
RHEA:19317	5-amino-1-(5-phospho-D-ribosyl)imidazole + ATP + hydrogencarbonate = 5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole + ADP + 2 H(+) + phosphate
RHEA:19318	5-amino-1-(5-phospho-D-ribosyl)imidazole + ATP + hydrogencarbonate => 5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole + ADP + 2 H(+) + phosphate
RHEA:19319	5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole + ADP + 2 H(+) + phosphate => 5-amino-1-(5-phospho-D-ribosyl)imidazole + ATP + hydrogencarbonate
RHEA:19320	5-amino-1-(5-phospho-D-ribosyl)imidazole + ATP + hydrogencarbonate <=> 5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole + ADP + 2 H(+) + phosphate
RHEA:19321	N,N-dimethylaniline N-oxide = formaldehyde + N-methylaniline
RHEA:19322	N,N-dimethylaniline N-oxide => formaldehyde + N-methylaniline
RHEA:19323	formaldehyde + N-methylaniline => N,N-dimethylaniline N-oxide
RHEA:19324	N,N-dimethylaniline N-oxide <=> formaldehyde + N-methylaniline
RHEA:19325	H(+) + NADH + O2 + quinolin-4-ol = H2O + NAD(+) + quinoline-3,4-diol
RHEA:19326	H(+) + NADH + O2 + quinolin-4-ol => H2O + NAD(+) + quinoline-3,4-diol
RHEA:19327	H2O + NAD(+) + quinoline-3,4-diol => H(+) + NADH + O2 + quinolin-4-ol
RHEA:19328	H(+) + NADH + O2 + quinolin-4-ol <=> H2O + NAD(+) + quinoline-3,4-diol
RHEA:19329	nuatigenin + UDP-D-glucose = H(+) + nuatigenin 3-beta-D-glucopyranoside + UDP
RHEA:19330	nuatigenin + UDP-D-glucose => H(+) + nuatigenin 3-beta-D-glucopyranoside + UDP
RHEA:19331	H(+) + nuatigenin 3-beta-D-glucopyranoside + UDP => nuatigenin + UDP-D-glucose
RHEA:19332	nuatigenin + UDP-D-glucose <=> H(+) + nuatigenin 3-beta-D-glucopyranoside + UDP
RHEA:19333	H(+) + oxalyl-CoA = CO2 + formyl-CoA
RHEA:19334	H(+) + oxalyl-CoA => CO2 + formyl-CoA
RHEA:19335	CO2 + formyl-CoA => H(+) + oxalyl-CoA
RHEA:19336	H(+) + oxalyl-CoA <=> CO2 + formyl-CoA
RHEA:19337	2 hydroxylamine + 2 NAD(+) = 2 H(+) + hyponitrous acid + 2 NADH
RHEA:19338	2 hydroxylamine + 2 NAD(+) => 2 H(+) + hyponitrous acid + 2 NADH
RHEA:19339	2 H(+) + hyponitrous acid + 2 NADH => 2 hydroxylamine + 2 NAD(+)
RHEA:19340	2 hydroxylamine + 2 NAD(+) <=> 2 H(+) + hyponitrous acid + 2 NADH
RHEA:19341	2 H(+) + O2 + octane + 2 reduced [rubredoxin] = 1-octanol + H2O + 2 oxidized [rubredoxin]
RHEA:19342	2 H(+) + O2 + octane + 2 reduced [rubredoxin] => 1-octanol + H2O + 2 oxidized [rubredoxin]
RHEA:19343	1-octanol + H2O + 2 oxidized [rubredoxin] => 2 H(+) + O2 + octane + 2 reduced [rubredoxin]
RHEA:19344	2 H(+) + O2 + octane + 2 reduced [rubredoxin] <=> 1-octanol + H2O + 2 oxidized [rubredoxin]
RHEA:19345	(6aS,11aS)-3,6a,9-trihydroxypterocarpan + dimethylallyl diphosphate = (6aS,11aS)-2-dimethylallyl-3,6a,9-trihydroxypterocarpan + diphosphate
RHEA:19346	(6aS,11aS)-3,6a,9-trihydroxypterocarpan + dimethylallyl diphosphate => (6aS,11aS)-2-dimethylallyl-3,6a,9-trihydroxypterocarpan + diphosphate
RHEA:19347	(6aS,11aS)-2-dimethylallyl-3,6a,9-trihydroxypterocarpan + diphosphate => (6aS,11aS)-3,6a,9-trihydroxypterocarpan + dimethylallyl diphosphate
RHEA:19348	(6aS,11aS)-3,6a,9-trihydroxypterocarpan + dimethylallyl diphosphate <=> (6aS,11aS)-2-dimethylallyl-3,6a,9-trihydroxypterocarpan + diphosphate
RHEA:19349	(R)-4-dehydropantoate + H2O + NAD(+) = (R)-3,3-dimethylmalate + 2 H(+) + NADH
RHEA:19350	(R)-4-dehydropantoate + H2O + NAD(+) => (R)-3,3-dimethylmalate + 2 H(+) + NADH
RHEA:19351	(R)-3,3-dimethylmalate + 2 H(+) + NADH => (R)-4-dehydropantoate + H2O + NAD(+)
RHEA:19352	(R)-4-dehydropantoate + H2O + NAD(+) <=> (R)-3,3-dimethylmalate + 2 H(+) + NADH
RHEA:19353	glycocholate + H2O = cholate + glycine
RHEA:19354	glycocholate + H2O => cholate + glycine
RHEA:19355	cholate + glycine => glycocholate + H2O
RHEA:19356	glycocholate + H2O <=> cholate + glycine
RHEA:19361	(2E)-geranyl diphosphate + isopentenyl diphosphate = (2E,6E)-farnesyl diphosphate + diphosphate
RHEA:19362	(2E)-geranyl diphosphate + isopentenyl diphosphate => (2E,6E)-farnesyl diphosphate + diphosphate
RHEA:19363	(2E,6E)-farnesyl diphosphate + diphosphate => (2E)-geranyl diphosphate + isopentenyl diphosphate
RHEA:19364	(2E)-geranyl diphosphate + isopentenyl diphosphate <=> (2E,6E)-farnesyl diphosphate + diphosphate
RHEA:19365	ATP + D-ribulose 5-phosphate = ADP + D-ribulose 1,5-bisphosphate + H(+)
RHEA:19366	ATP + D-ribulose 5-phosphate => ADP + D-ribulose 1,5-bisphosphate + H(+)
RHEA:19367	ADP + D-ribulose 1,5-bisphosphate + H(+) => ATP + D-ribulose 5-phosphate
RHEA:19368	ATP + D-ribulose 5-phosphate <=> ADP + D-ribulose 1,5-bisphosphate + H(+)
RHEA:19369	L-histidyl-[protein] + S-adenosyl-L-methionine = H(+) + N(tele)-methyl-L-histidyl-[protein] + S-adenosyl-L-homocysteine
RHEA:19370	L-histidyl-[protein] + S-adenosyl-L-methionine => H(+) + N(tele)-methyl-L-histidyl-[protein] + S-adenosyl-L-homocysteine
RHEA:19371	H(+) + N(tele)-methyl-L-histidyl-[protein] + S-adenosyl-L-homocysteine => L-histidyl-[protein] + S-adenosyl-L-methionine
RHEA:19372	L-histidyl-[protein] + S-adenosyl-L-methionine <=> H(+) + N(tele)-methyl-L-histidyl-[protein] + S-adenosyl-L-homocysteine
RHEA:19373	H2O + L-saccharopine + NADP(+) = 2-oxoglutarate + H(+) + L-lysine + NADPH
RHEA:19374	H2O + L-saccharopine + NADP(+) => 2-oxoglutarate + H(+) + L-lysine + NADPH
RHEA:19375	2-oxoglutarate + H(+) + L-lysine + NADPH => H2O + L-saccharopine + NADP(+)
RHEA:19376	H2O + L-saccharopine + NADP(+) <=> 2-oxoglutarate + H(+) + L-lysine + NADPH
RHEA:19377	NADP(+) + reduced riboflavin = 2 H(+) + NADPH + riboflavin
RHEA:19378	NADP(+) + reduced riboflavin => 2 H(+) + NADPH + riboflavin
RHEA:19379	2 H(+) + NADPH + riboflavin => NADP(+) + reduced riboflavin
RHEA:19380	NADP(+) + reduced riboflavin <=> 2 H(+) + NADPH + riboflavin
RHEA:19381	H(+) + oxalosuccinate = 2-oxoglutarate + CO2
RHEA:19382	H(+) + oxalosuccinate => 2-oxoglutarate + CO2
RHEA:19383	2-oxoglutarate + CO2 => H(+) + oxalosuccinate
RHEA:19384	H(+) + oxalosuccinate <=> 2-oxoglutarate + CO2
RHEA:19385	UDP-D-glucose + vomilenine = H(+) + raucaffricine + UDP
RHEA:19386	UDP-D-glucose + vomilenine => H(+) + raucaffricine + UDP
RHEA:19387	H(+) + raucaffricine + UDP => UDP-D-glucose + vomilenine
RHEA:19388	UDP-D-glucose + vomilenine <=> H(+) + raucaffricine + UDP
RHEA:19393	L-lysine + pyruvate = (S)-2-amino-6-oxohexanoate + L-alanine
RHEA:19394	L-lysine + pyruvate => (S)-2-amino-6-oxohexanoate + L-alanine
RHEA:19395	(S)-2-amino-6-oxohexanoate + L-alanine => L-lysine + pyruvate
RHEA:19396	L-lysine + pyruvate <=> (S)-2-amino-6-oxohexanoate + L-alanine
RHEA:19397	(R)-4'-phosphopantothenate + CTP + L-cysteine = CMP + diphosphate + H(+) + N-[(R)-4-phosphopantothenoyl]-L-cysteine
RHEA:19398	(R)-4'-phosphopantothenate + CTP + L-cysteine => CMP + diphosphate + H(+) + N-[(R)-4-phosphopantothenoyl]-L-cysteine
RHEA:19399	CMP + diphosphate + H(+) + N-[(R)-4-phosphopantothenoyl]-L-cysteine => (R)-4'-phosphopantothenate + CTP + L-cysteine
