RHEA_ID	Name
RHEA:14624	(S)-2,3-epoxysqualene <=> lanosterol
RHEA:14625	[(1->4)-alpha-D-glucosyl](n) + [(1->6)-alpha-D-glucosyl](n+1) = [(1->4)-alpha-D-glucosyl](n+1) + [(1->6)-alpha-D-glucosyl](n)
RHEA:14626	[(1->4)-alpha-D-glucosyl](n) + [(1->6)-alpha-D-glucosyl](n+1) => [(1->4)-alpha-D-glucosyl](n+1) + [(1->6)-alpha-D-glucosyl](n)
RHEA:14627	[(1->4)-alpha-D-glucosyl](n+1) + [(1->6)-alpha-D-glucosyl](n) => [(1->4)-alpha-D-glucosyl](n) + [(1->6)-alpha-D-glucosyl](n+1)
RHEA:14628	[(1->4)-alpha-D-glucosyl](n) + [(1->6)-alpha-D-glucosyl](n+1) <=> [(1->4)-alpha-D-glucosyl](n+1) + [(1->6)-alpha-D-glucosyl](n)
RHEA:14629	ATP + N-acetyl-L-glutamate = ADP + N-acetyl-L-glutamyl 5-phosphate
RHEA:14630	ATP + N-acetyl-L-glutamate => ADP + N-acetyl-L-glutamyl 5-phosphate
RHEA:14631	ADP + N-acetyl-L-glutamyl 5-phosphate => ATP + N-acetyl-L-glutamate
RHEA:14632	ATP + N-acetyl-L-glutamate <=> ADP + N-acetyl-L-glutamyl 5-phosphate
RHEA:14633	ATP + H2O + Na(+)(in) = ADP + H(+) + Na(+)(out) + phosphate
RHEA:14634	ATP + H2O + Na(+)(in) => ADP + H(+) + Na(+)(out) + phosphate
RHEA:14635	ADP + H(+) + Na(+)(out) + phosphate => ATP + H2O + Na(+)(in)
RHEA:14636	ATP + H2O + Na(+)(in) <=> ADP + H(+) + Na(+)(out) + phosphate
RHEA:14637	3'-phosphoadenylyl sulfate + a thiol = adenosine 3',5'-bisphosphate + H(+) + S-alkyl thiosulfate
RHEA:14638	3'-phosphoadenylyl sulfate + a thiol => adenosine 3',5'-bisphosphate + H(+) + S-alkyl thiosulfate
RHEA:14639	adenosine 3',5'-bisphosphate + H(+) + S-alkyl thiosulfate => 3'-phosphoadenylyl sulfate + a thiol
RHEA:14640	3'-phosphoadenylyl sulfate + a thiol <=> adenosine 3',5'-bisphosphate + H(+) + S-alkyl thiosulfate
RHEA:14641	cyanurate + H2O = biuret + CO2
RHEA:14642	cyanurate + H2O => biuret + CO2
RHEA:14643	biuret + CO2 => cyanurate + H2O
RHEA:14644	cyanurate + H2O <=> biuret + CO2
RHEA:14645	H2O + S-adenosyl-L-methionine = H(+) + L-homoserine + S-methyl-5'-thioadenosine
RHEA:14646	H2O + S-adenosyl-L-methionine => H(+) + L-homoserine + S-methyl-5'-thioadenosine
RHEA:14647	H(+) + L-homoserine + S-methyl-5'-thioadenosine => H2O + S-adenosyl-L-methionine
RHEA:14648	H2O + S-adenosyl-L-methionine <=> H(+) + L-homoserine + S-methyl-5'-thioadenosine
RHEA:14649	demethyllactenocin + dTDP-beta-L-mycarose = demethylmacrocin + dTDP + H(+)
RHEA:14650	demethyllactenocin + dTDP-beta-L-mycarose => demethylmacrocin + dTDP + H(+)
RHEA:14651	demethylmacrocin + dTDP + H(+) => demethyllactenocin + dTDP-beta-L-mycarose
RHEA:14652	demethyllactenocin + dTDP-beta-L-mycarose <=> demethylmacrocin + dTDP + H(+)
RHEA:14653	a nucleoside 3',5'-cyclic phosphate + H2O = a nucleoside 5'-phosphate + H(+)
RHEA:14654	a nucleoside 3',5'-cyclic phosphate + H2O => a nucleoside 5'-phosphate + H(+)
RHEA:14655	a nucleoside 5'-phosphate + H(+) => a nucleoside 3',5'-cyclic phosphate + H2O
RHEA:14656	a nucleoside 3',5'-cyclic phosphate + H2O <=> a nucleoside 5'-phosphate + H(+)
RHEA:14657	aldehydo-D-ribose 5-phosphate = D-ribulose 5-phosphate
RHEA:14658	aldehydo-D-ribose 5-phosphate => D-ribulose 5-phosphate
RHEA:14659	D-ribulose 5-phosphate => aldehydo-D-ribose 5-phosphate
RHEA:14660	aldehydo-D-ribose 5-phosphate <=> D-ribulose 5-phosphate
RHEA:14661	octadecanal = CO + heptadecane
RHEA:14662	octadecanal => CO + heptadecane
RHEA:14663	CO + heptadecane => octadecanal
RHEA:14664	octadecanal <=> CO + heptadecane
RHEA:14665	guanine + H(+) + H2O = NH4(+) + xanthine
RHEA:14666	guanine + H(+) + H2O => NH4(+) + xanthine
RHEA:14667	NH4(+) + xanthine => guanine + H(+) + H2O
RHEA:14668	guanine + H(+) + H2O <=> NH4(+) + xanthine
RHEA:14669	D-glyceraldehyde 3-phosphate + H2O + NADP(+) = 3-phospho-D-glycerate + 2 H(+) + NADPH
RHEA:14670	D-glyceraldehyde 3-phosphate + H2O + NADP(+) => 3-phospho-D-glycerate + 2 H(+) + NADPH
RHEA:14671	3-phospho-D-glycerate + 2 H(+) + NADPH => D-glyceraldehyde 3-phosphate + H2O + NADP(+)
RHEA:14672	D-glyceraldehyde 3-phosphate + H2O + NADP(+) <=> 3-phospho-D-glycerate + 2 H(+) + NADPH
RHEA:14673	a polar amino acid(out) + ATP + H2O = a polar amino acid(in) + ADP + H(+) + phosphate
RHEA:14674	a polar amino acid(out) + ATP + H2O => a polar amino acid(in) + ADP + H(+) + phosphate
RHEA:14675	a polar amino acid(in) + ADP + H(+) + phosphate => a polar amino acid(out) + ATP + H2O
RHEA:14676	a polar amino acid(out) + ATP + H2O <=> a polar amino acid(in) + ADP + H(+) + phosphate
RHEA:14677	UDP-alpha-D-glucuronate = UDP-beta-L-iduronate
RHEA:14678	UDP-alpha-D-glucuronate => UDP-beta-L-iduronate
RHEA:14679	UDP-beta-L-iduronate => UDP-alpha-D-glucuronate
RHEA:14680	UDP-alpha-D-glucuronate <=> UDP-beta-L-iduronate
RHEA:14681	2 2-aminophenol + A + O2 = 2-aminophenoxazin-3-one + AH2 + 2 H2O
RHEA:14682	2 2-aminophenol + A + O2 => 2-aminophenoxazin-3-one + AH2 + 2 H2O
RHEA:14683	2-aminophenoxazin-3-one + AH2 + 2 H2O => 2 2-aminophenol + A + O2
RHEA:14684	2 2-aminophenol + A + O2 <=> 2-aminophenoxazin-3-one + AH2 + 2 H2O
RHEA:14685	A + a primary alcohol = AH2 + an aldehyde
RHEA:14686	A + a primary alcohol => AH2 + an aldehyde
RHEA:14687	AH2 + an aldehyde => A + a primary alcohol
RHEA:14688	A + a primary alcohol <=> AH2 + an aldehyde
RHEA:14689	4-chlorophenylacetate + NADH + O2 = 3,4-dihydroxyphenylacetate + chloride + NAD(+)
RHEA:14690	4-chlorophenylacetate + NADH + O2 => 3,4-dihydroxyphenylacetate + chloride + NAD(+)
RHEA:14691	3,4-dihydroxyphenylacetate + chloride + NAD(+) => 4-chlorophenylacetate + NADH + O2
RHEA:14692	4-chlorophenylacetate + NADH + O2 <=> 3,4-dihydroxyphenylacetate + chloride + NAD(+)
RHEA:14693	dolichyl phosphate + UDP-N-acetyl-alpha-D-glucosamine = dolichyl N-acetyl-alpha-D-glucosaminyl phosphate + UDP
RHEA:14694	dolichyl phosphate + UDP-N-acetyl-alpha-D-glucosamine => dolichyl N-acetyl-alpha-D-glucosaminyl phosphate + UDP
RHEA:14695	dolichyl N-acetyl-alpha-D-glucosaminyl phosphate + UDP => dolichyl phosphate + UDP-N-acetyl-alpha-D-glucosamine
RHEA:14696	dolichyl phosphate + UDP-N-acetyl-alpha-D-glucosamine <=> dolichyl N-acetyl-alpha-D-glucosaminyl phosphate + UDP
RHEA:14697	(2E,6E)-farnesol + NADP(+) = (2E,6E)-farnesal + H(+) + NADPH
RHEA:14698	(2E,6E)-farnesol + NADP(+) => (2E,6E)-farnesal + H(+) + NADPH
RHEA:14699	(2E,6E)-farnesal + H(+) + NADPH => (2E,6E)-farnesol + NADP(+)
RHEA:14700	(2E,6E)-farnesol + NADP(+) <=> (2E,6E)-farnesal + H(+) + NADPH
RHEA:14701	2 CoA + NAD(+) = CoA-disulfide + H(+) + NADH
RHEA:14702	2 CoA + NAD(+) => CoA-disulfide + H(+) + NADH
RHEA:14703	CoA-disulfide + H(+) + NADH => 2 CoA + NAD(+)
RHEA:14704	2 CoA + NAD(+) <=> CoA-disulfide + H(+) + NADH
RHEA:14705	2 CoA + NADP(+) = CoA-disulfide + H(+) + NADPH
RHEA:14706	2 CoA + NADP(+) => CoA-disulfide + H(+) + NADPH
RHEA:14707	CoA-disulfide + H(+) + NADPH => 2 CoA + NADP(+)
RHEA:14708	2 CoA + NADP(+) <=> CoA-disulfide + H(+) + NADPH
RHEA:14709	a 3-oxo-Delta(5)-steroid = a 3-oxo-Delta(4)-steroid
RHEA:14710	a 3-oxo-Delta(5)-steroid => a 3-oxo-Delta(4)-steroid
RHEA:14711	a 3-oxo-Delta(4)-steroid => a 3-oxo-Delta(5)-steroid
RHEA:14712	a 3-oxo-Delta(5)-steroid <=> a 3-oxo-Delta(4)-steroid
RHEA:14713	A + L-sorbopyranose = 5-dehydro-D-fructose + AH2
RHEA:14714	A + L-sorbopyranose => 5-dehydro-D-fructose + AH2
RHEA:14715	5-dehydro-D-fructose + AH2 => A + L-sorbopyranose
RHEA:14716	A + L-sorbopyranose <=> 5-dehydro-D-fructose + AH2
RHEA:14717	D-erythrose 4-phosphate + H2O + phosphoenolpyruvate = 7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate + phosphate
RHEA:14718	D-erythrose 4-phosphate + H2O + phosphoenolpyruvate => 7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate + phosphate
RHEA:14719	7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate + phosphate => D-erythrose 4-phosphate + H2O + phosphoenolpyruvate
RHEA:14720	D-erythrose 4-phosphate + H2O + phosphoenolpyruvate <=> 7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate + phosphate
RHEA:14721	UDP-alpha-D-xylose + zeatin = H(+) + O-beta-D-xylosylzeatin + UDP
RHEA:14722	UDP-alpha-D-xylose + zeatin => H(+) + O-beta-D-xylosylzeatin + UDP
RHEA:14723	H(+) + O-beta-D-xylosylzeatin + UDP => UDP-alpha-D-xylose + zeatin
RHEA:14724	UDP-alpha-D-xylose + zeatin <=> H(+) + O-beta-D-xylosylzeatin + UDP
RHEA:14725	2 ATP + 2 cob(II)inamide + reduced [electron-transfer flavoprotein] = 2 adenosylcob(III)inamide + 3 H(+) + oxidized [electron-transfer flavoprotein] + 2 triphosphate
RHEA:14726	2 ATP + 2 cob(II)inamide + reduced [electron-transfer flavoprotein] => 2 adenosylcob(III)inamide + 3 H(+) + oxidized [electron-transfer flavoprotein] + 2 triphosphate
RHEA:14727	2 adenosylcob(III)inamide + 3 H(+) + oxidized [electron-transfer flavoprotein] + 2 triphosphate => 2 ATP + 2 cob(II)inamide + reduced [electron-transfer flavoprotein]
RHEA:14728	2 ATP + 2 cob(II)inamide + reduced [electron-transfer flavoprotein] <=> 2 adenosylcob(III)inamide + 3 H(+) + oxidized [electron-transfer flavoprotein] + 2 triphosphate
RHEA:14729	beta-D-fructose 1,6-bisphosphate = D-glyceraldehyde 3-phosphate + dihydroxyacetone phosphate
RHEA:14730	beta-D-fructose 1,6-bisphosphate => D-glyceraldehyde 3-phosphate + dihydroxyacetone phosphate
RHEA:14731	D-glyceraldehyde 3-phosphate + dihydroxyacetone phosphate => beta-D-fructose 1,6-bisphosphate
RHEA:14732	beta-D-fructose 1,6-bisphosphate <=> D-glyceraldehyde 3-phosphate + dihydroxyacetone phosphate
RHEA:14733	Ag(+)(in) + ATP + H2O = ADP + Ag(+)(out) + H(+) + phosphate
RHEA:14734	Ag(+)(in) + ATP + H2O => ADP + Ag(+)(out) + H(+) + phosphate
RHEA:14735	ADP + Ag(+)(out) + H(+) + phosphate => Ag(+)(in) + ATP + H2O
RHEA:14736	Ag(+)(in) + ATP + H2O <=> ADP + Ag(+)(out) + H(+) + phosphate
RHEA:14737	CTP = 3',5'-cyclic CMP + diphosphate
RHEA:14738	CTP => 3',5'-cyclic CMP + diphosphate
RHEA:14739	3',5'-cyclic CMP + diphosphate => CTP
RHEA:14740	CTP <=> 3',5'-cyclic CMP + diphosphate
RHEA:14741	4-methylene-L-glutamine + H2O = 4-methylene-L-glutamate + NH4(+)
RHEA:14742	4-methylene-L-glutamine + H2O => 4-methylene-L-glutamate + NH4(+)
RHEA:14743	4-methylene-L-glutamate + NH4(+) => 4-methylene-L-glutamine + H2O
RHEA:14744	4-methylene-L-glutamine + H2O <=> 4-methylene-L-glutamate + NH4(+)
RHEA:14749	1-hydroxy-2-naphthoate + O2 = (3Z)-4-(2-carboxyphenyl)-2-oxobut-3-enoate + H(+)
RHEA:14750	1-hydroxy-2-naphthoate + O2 => (3Z)-4-(2-carboxyphenyl)-2-oxobut-3-enoate + H(+)
RHEA:14751	(3Z)-4-(2-carboxyphenyl)-2-oxobut-3-enoate + H(+) => 1-hydroxy-2-naphthoate + O2
RHEA:14752	1-hydroxy-2-naphthoate + O2 <=> (3Z)-4-(2-carboxyphenyl)-2-oxobut-3-enoate + H(+)
RHEA:14753	17alpha-hydroxyprogesterone + O2 + reduced [NADPH--hemoprotein reductase] = acetate + androst-4-ene-3,17-dione + 2 H(+) + H2O + oxidized [NADPH--hemoprotein reductase]
RHEA:14754	17alpha-hydroxyprogesterone + O2 + reduced [NADPH--hemoprotein reductase] => acetate + androst-4-ene-3,17-dione + 2 H(+) + H2O + oxidized [NADPH--hemoprotein reductase]
RHEA:14755	acetate + androst-4-ene-3,17-dione + 2 H(+) + H2O + oxidized [NADPH--hemoprotein reductase] => 17alpha-hydroxyprogesterone + O2 + reduced [NADPH--hemoprotein reductase]
RHEA:14756	17alpha-hydroxyprogesterone + O2 + reduced [NADPH--hemoprotein reductase] <=> acetate + androst-4-ene-3,17-dione + 2 H(+) + H2O + oxidized [NADPH--hemoprotein reductase]
RHEA:14757	2 [Fe(III)cytochrome c] + L-galactono-1,4-lactone = 2 [Fe(II)cytochrome c] + 3 H(+) + L-ascorbate
RHEA:14758	2 [Fe(III)cytochrome c] + L-galactono-1,4-lactone => 2 [Fe(II)cytochrome c] + 3 H(+) + L-ascorbate
RHEA:14759	2 [Fe(II)cytochrome c] + 3 H(+) + L-ascorbate => 2 [Fe(III)cytochrome c] + L-galactono-1,4-lactone
RHEA:14760	2 [Fe(III)cytochrome c] + L-galactono-1,4-lactone <=> 2 [Fe(II)cytochrome c] + 3 H(+) + L-ascorbate
RHEA:14761	H(+) + hexadecanoyl-CoA + L-serine = 3-oxosphinganine + CO2 + CoA
RHEA:14762	H(+) + hexadecanoyl-CoA + L-serine => 3-oxosphinganine + CO2 + CoA
RHEA:14763	3-oxosphinganine + CO2 + CoA => H(+) + hexadecanoyl-CoA + L-serine
RHEA:14764	H(+) + hexadecanoyl-CoA + L-serine <=> 3-oxosphinganine + CO2 + CoA
RHEA:14765	coelenterazine h + O2 = CO2 + excited coelenteramide h monoanion + H(+) + hnu
RHEA:14766	coelenterazine h + O2 => CO2 + excited coelenteramide h monoanion + H(+) + hnu
RHEA:14767	CO2 + excited coelenteramide h monoanion + H(+) + hnu => coelenterazine h + O2
RHEA:14768	coelenterazine h + O2 <=> CO2 + excited coelenteramide h monoanion + H(+) + hnu
RHEA:14769	(S)-nicotine + A + H2O = (S)-6-hydroxynicotine + AH2
RHEA:14770	(S)-nicotine + A + H2O => (S)-6-hydroxynicotine + AH2
RHEA:14771	(S)-6-hydroxynicotine + AH2 => (S)-nicotine + A + H2O
RHEA:14772	(S)-nicotine + A + H2O <=> (S)-6-hydroxynicotine + AH2
RHEA:14773	2 NADPH + palmatine + S-adenosyl-L-methionine = corydaline + 2 NADP(+) + S-adenosyl-L-homocysteine
RHEA:14774	2 NADPH + palmatine + S-adenosyl-L-methionine => corydaline + 2 NADP(+) + S-adenosyl-L-homocysteine
RHEA:14775	corydaline + 2 NADP(+) + S-adenosyl-L-homocysteine => 2 NADPH + palmatine + S-adenosyl-L-methionine
RHEA:14776	2 NADPH + palmatine + S-adenosyl-L-methionine <=> corydaline + 2 NADP(+) + S-adenosyl-L-homocysteine
RHEA:14777	AMP + H(+) + H2O = IMP + NH4(+)
RHEA:14778	AMP + H(+) + H2O => IMP + NH4(+)
RHEA:14779	IMP + NH4(+) => AMP + H(+) + H2O
RHEA:14780	AMP + H(+) + H2O <=> IMP + NH4(+)
RHEA:14781	ATP + CoA + heptanedioate = AMP + diphosphate + heptanedioyl-CoA
RHEA:14782	ATP + CoA + heptanedioate => AMP + diphosphate + heptanedioyl-CoA
RHEA:14783	AMP + diphosphate + heptanedioyl-CoA => ATP + CoA + heptanedioate
RHEA:14784	ATP + CoA + heptanedioate <=> AMP + diphosphate + heptanedioyl-CoA
RHEA:14785	RNA(n) + UTP = diphosphate + RNA(n)-3'-uridine ribonucleotide
RHEA:14786	RNA(n) + UTP => diphosphate + RNA(n)-3'-uridine ribonucleotide
RHEA:14787	diphosphate + RNA(n)-3'-uridine ribonucleotide => RNA(n) + UTP
RHEA:14788	RNA(n) + UTP <=> diphosphate + RNA(n)-3'-uridine ribonucleotide
RHEA:14789	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol) + UDP-N-acetyl-alpha-D-glucosamine = a 6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol + H(+) + UDP
RHEA:14790	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol) + UDP-N-acetyl-alpha-D-glucosamine => a 6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol + H(+) + UDP
RHEA:14791	a 6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol + H(+) + UDP => a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol) + UDP-N-acetyl-alpha-D-glucosamine
RHEA:14792	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol) + UDP-N-acetyl-alpha-D-glucosamine <=> a 6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol + H(+) + UDP
RHEA:14793	2-hydroxyadipate + NAD(+) = 2-oxoadipate + H(+) + NADH
RHEA:14794	2-hydroxyadipate + NAD(+) => 2-oxoadipate + H(+) + NADH
RHEA:14795	2-oxoadipate + H(+) + NADH => 2-hydroxyadipate + NAD(+)
RHEA:14796	2-hydroxyadipate + NAD(+) <=> 2-oxoadipate + H(+) + NADH
RHEA:14797	2-dehydro-3-deoxy-D-gluconate + ATP = 2-dehydro-3-deoxy-6-phospho-D-gluconate + ADP + H(+)
RHEA:14798	2-dehydro-3-deoxy-D-gluconate + ATP => 2-dehydro-3-deoxy-6-phospho-D-gluconate + ADP + H(+)
RHEA:14799	2-dehydro-3-deoxy-6-phospho-D-gluconate + ADP + H(+) => 2-dehydro-3-deoxy-D-gluconate + ATP
RHEA:14800	2-dehydro-3-deoxy-D-gluconate + ATP <=> 2-dehydro-3-deoxy-6-phospho-D-gluconate + ADP + H(+)
RHEA:14801	3-phospho-D-glycerate + ATP = 3-phospho-D-glyceroyl phosphate + ADP
RHEA:14802	3-phospho-D-glycerate + ATP => 3-phospho-D-glyceroyl phosphate + ADP
RHEA:14803	3-phospho-D-glyceroyl phosphate + ADP => 3-phospho-D-glycerate + ATP
RHEA:14804	3-phospho-D-glycerate + ATP <=> 3-phospho-D-glyceroyl phosphate + ADP
RHEA:14805	ATP + D-allose = ADP + D-allose 6-phosphate + H(+)
RHEA:14806	ATP + D-allose => ADP + D-allose 6-phosphate + H(+)
RHEA:14807	ADP + D-allose 6-phosphate + H(+) => ATP + D-allose
RHEA:14808	ATP + D-allose <=> ADP + D-allose 6-phosphate + H(+)
RHEA:14809	phenol + S-adenosyl-L-methionine = anisole + H(+) + S-adenosyl-L-homocysteine
RHEA:14810	phenol + S-adenosyl-L-methionine => anisole + H(+) + S-adenosyl-L-homocysteine
RHEA:14811	anisole + H(+) + S-adenosyl-L-homocysteine => phenol + S-adenosyl-L-methionine
RHEA:14812	phenol + S-adenosyl-L-methionine <=> anisole + H(+) + S-adenosyl-L-homocysteine
RHEA:14813	L-2-aminohexano-6-lactam = D-2-aminohexano-6-lactam
RHEA:14814	L-2-aminohexano-6-lactam => D-2-aminohexano-6-lactam
RHEA:14815	D-2-aminohexano-6-lactam => L-2-aminohexano-6-lactam
RHEA:14816	L-2-aminohexano-6-lactam <=> D-2-aminohexano-6-lactam
RHEA:14817	4-maleylacetoacetate = 4-fumarylacetoacetate
RHEA:14818	4-maleylacetoacetate => 4-fumarylacetoacetate
RHEA:14819	4-fumarylacetoacetate => 4-maleylacetoacetate
RHEA:14820	4-maleylacetoacetate <=> 4-fumarylacetoacetate
RHEA:14821	L-arabinose = L-ribulose
RHEA:14822	L-arabinose => L-ribulose
RHEA:14823	L-ribulose => L-arabinose
RHEA:14824	L-arabinose <=> L-ribulose
RHEA:14825	(1R,5S)-carveol + NAD(+) = (S)-carvone + H(+) + NADH
RHEA:14826	(1R,5S)-carveol + NAD(+) => (S)-carvone + H(+) + NADH
RHEA:14827	(S)-carvone + H(+) + NADH => (1R,5S)-carveol + NAD(+)
RHEA:14828	(1R,5S)-carveol + NAD(+) <=> (S)-carvone + H(+) + NADH
RHEA:14829	hydrogen sulfide + O-acetyl-L-serine = acetate + L-cysteine
RHEA:14830	hydrogen sulfide + O-acetyl-L-serine => acetate + L-cysteine
RHEA:14831	acetate + L-cysteine => hydrogen sulfide + O-acetyl-L-serine
